% Model:              20_4_e-6_MW_fixed_phi.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 28 2022, 10:20
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
43.867255910485035                                0.9989019334615475+8.323861674675693E-8i
47.745205385661315                                0.9989019398377909+8.379246980664452E-8i
51.96597302486202                                 0.9989019463187737+8.388532925587885E-8i
56.55986461065008                                 0.9989019528231764+8.350210771164354E-8i
61.55986501483514                                 0.9989019592684744+8.264429723663038E-8i
67.0018750350959                                  0.9989019655751218+8.132971623041073E-8i
72.92496916841452                                 0.9989019716701786+7.959103756036462E-8i
79.37167617217558                                 0.998901977490622+7.747345233469156E-8i
86.38828442740453                                 0.9989019829854726+7.503156512255862E-8i
94.02517429670142                                 0.9989019881171393+7.232602615484767E-8i
102.33717986325213                                0.9989019928616684+6.942006862533736E-8i
111.38398264826206                                0.998901997208238+6.63763747391561E-8i
121.23054013376529                                0.9989020011575986+6.325442013243958E-8i
131.94755216767086                                0.9989020047204241+6.01084595407892E-8i
143.61196859990804                                0.9989020079151274+5.698615978206814E-8i
156.30754179458174                                0.9989020107660487+5.3927859057020805E-8i
170.1254279852589                                 0.9989020133011522+5.0966408691371855E-8i
185.1648417912158                                 0.9989020155504136+4.812738202681446E-8i
201.53376859417352                                0.9989020175444693+4.542963152529339E-8i
219.34973989050602                                0.9989020193134358+4.288600020958665E-8i
238.7406771860647                                 0.9989020208857986+4.050416525120899E-8i
259.84581049292524                                0.9989020222881368+3.828752640137641E-8i
282.81667802300353                                0.9989020235446403+3.6235990404833724E-8i
307.81821425650804                                0.9989020246767597+3.4346821502381126E-8i
335.02993419772366                                0.998902025703287+3.2615295195149445E-8i
364.64722232127525                                0.9989020266402412+3.103539792745913E-8i
396.8827354637166                                 0.9989020275013576+2.9600314281735915E-8i
431.96792973341735                                0.9989020282977287+2.8302915062091206E-8i
470.1547224022139                                 0.9989020290386577+2.7136164884619616E-8i
511.717300711461                                  0.9989020297311358+2.6093337383900768E-8i
