% Model:              abc_5_1_0.2e-6_MW - Kopie.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 29 2022, 10:55
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
364.64722232127525                                0.9988973860034598+2.425708861956478E-7i
396.8827354637166                                 0.9988974030694632+2.4576488022389057E-7i
431.96792973341735                                0.9988974205613718+2.4793452864946043E-7i
470.1547224022139                                 0.9988974382840515+2.4901607397611715E-7i
511.717300711461                                  0.9988974560312012+2.4898693392664293E-7i
556.9540905800136                                 0.9988974735956376+2.4786746772212654E-7i
606.1898993497584                                 0.9988974907796123+2.4571977320887084E-7i
659.7782479539546                                 0.9988975074045344+2.426435857676848E-7i
718.1039092537357                                 0.9988975233183431+2.387698399616836E-7i
781.585670768409                                  0.9988975384011354+2.3425264726011298E-7i
850.679341636417                                  0.9988975525678249+2.292605910736106E-7i
925.8810253973965                                 0.9988975657682936+2.2396810934678663E-7i
1007.7306820944617                                0.9988975779856395+2.1854779766999926E-7i
1096.8160052731403                                0.9988975892322942+2.1316410875139595E-7i
1193.7766417144383                                0.9988975995456115+2.0796866945270533E-7i
1299.3087842004172                                0.9988976089825107+2.0309737997076083E-7i
1414.1701702890239                                0.9988976176144635+1.9866900541224134E-7i
1539.1855229902085                                0.9988976255233512+1.9478514792978162E-7i
1675.2524724082173                                0.9988976327969019+1.915310810175871E-7i
1823.3480008684423                                0.9988976395263884+1.889772511224666E-7i
1984.5354578058032                                0.9988976458039779+1.8718102878087285E-7i
2159.9721947827215                                0.9988976517216165+1.8618854921084549E-7i
2350.917875457289                                 0.9988976573699406+1.8603634644053106E-7i
2558.743520168589                                 0.9988976628377989+1.8675279519385127E-7i
2784.94135008065                                  0.998897668212601+1.8835931607205107E-7i
3031.135501567582                                 0.9988976735796355+1.9087121814668343E-7i
3299.0936877709423                                0.9988976790229128+1.9429831788324455E-7i
3590.739891061055                                 0.9988976846249149+1.9864539163803398E-7i
3908.168177536272                                 0.9988976904670661+2.0391232976025443E-7i
4253.657732750392                                 0.998897696629646+2.1009411602358261E-7i
4629.689226627268                                 0.9988977031922158+2.171806108699982E-7i
5038.962625065161                                 0.9988977102333321+2.2515604993281706E-7i
5484.416576121026                                 0.9988977178304032+2.3399831505517605E-7i
5969.249509970739                                 0.9988977260591836+2.4367804594940315E-7i
6496.942604146125                                 0.9988977349927842+2.5415749786524396E-7i
7071.284778943011                                 0.9988977446996316+2.6538952666287337E-7i
7696.399902471167                                 0.9988977552417018+2.773167007637503E-7i
8376.776400682924                                 0.9988977666710259+2.898709341640734E-7i
9117.29948498494                                  0.9988977790259225+3.029739916803517E-7i
9923.286228832565                                 0.9988977923271533+3.1653913276713606E-7i
10800.52374516254                                 0.9988978065733817+3.3047417558226117E-7i
11755.310738783699                                0.9988978217374751+3.4468621868266556E-7i
12794.50273207876                                 0.9988978377639721+3.59087727895049E-7i
13925.561288744648                                0.9988978545677805+3.736038298264743E-7i
15156.607589006044                                0.9988978720354196+3.881802773035741E-7i
16496.48074098024                                 0.998897890028326+4.0279115679396144E-7i
17954.80124687834                                 0.9988979083880363+4.174456629792385E-7i
19542.040079740553                                0.9988979269438784+4.3219324379224984E-7i
21269.59386668692                                 0.9988979455207062+4.471265974049515E-7i
23149.866718511657                                0.9988979639479135+4.623823794447506E-7i
25196.359293170186                                0.9988979820674325+4.781396752639422E-7i
27423.765732649525                                0.9988979997408478+4.94616646420664E-7i
29848.079169243334                                0.9988980168547903+5.120658069368347E-7i
32486.706558783815                                0.9988980333253857+5.307684589500972E-7i
35358.59366535183                                 0.9988980491001616+5.510288092871268E-7i
38484.36109487433                                 0.9988980641586608+5.731681108506467E-7i
41886.4523543528                                  0.998898078511628+5.975193768183017E-7i
45589.294999810685                                0.9988980921990827+6.244227095681265E-7i
49619.47603002908                                 0.998898105286729+6.542217033259302E-7i
