% Model:              abc_20_4_0,8e-6_MW - Kopie.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 28 2022, 10:52
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
37.03069584005145                                 0.9988912928591054+6.88256840949653E-8i
40.30428030568055                                 0.9988912977796642+6.785972802695741E-8i
43.867255910485035                                0.9988913025013495+6.661699904038828E-8i
47.745205385661315                                0.9988913069842622+6.514087223941262E-8i
51.96597302486202                                 0.9988913111990326+6.347969168840329E-8i
56.55986461065008                                 0.9988913151267129+6.168406539193134E-8i
61.55986501483514                                 0.9988913187587185+5.980443595428918E-8i
67.0018750350959                                  0.9988913220953267+5.7889046887666115E-8i
72.92496916841452                                 0.9988913251447333+5.598239525289923E-8i
79.37167617217558                                 0.9988913279212424+5.412423451633971E-8i
86.38828442740453                                 0.9988913304435021+5.234912684333311E-8i
94.02517429670142                                 0.9988913327334306+5.068635778157868E-8i
102.33717986325213                                0.9988913348147265+4.9160222791386254E-8i
111.38398264826206                                0.9988913367119301+4.779054222675597E-8i
121.23054013376529                                0.9988913384499617+4.6593216608184474E-8i
131.94755216767086                                0.9988913400534235+4.5580874594752445E-8i
143.61196859990804                                0.9988913415466468+4.47633928147957E-8i
156.30754179458174                                0.9988913429534512+4.4148401844190316E-8i
170.1254279852589                                 0.9988913442973336+4.374159814765244E-8i
185.1648417912158                                 0.9988913456015698+4.354700293013347E-8i
201.53376859417352                                0.9988913468894598+4.3567044210326774E-8i
219.34973989050602                                0.9988913481841996+4.380261348960293E-8i
238.7406771860647                                 0.9988913495092715+4.425297635497235E-8i
259.84581049292524                                0.9988913508886195+4.491556184801654E-8i
282.81667802300353                                0.99889135234634+4.578575049513896E-8i
307.81821425650804                                0.9988913539069337+4.68565671397599E-8i
335.02993419772366                                0.9988913555950599+4.81182280608491E-8i
364.64722232127525                                0.9988913574351883+4.9557780493273087E-8i
396.8827354637166                                 0.9988913594512091+5.115862063147052E-8i
431.96792973341735                                0.9988913616658808+5.290003480372374E-8i
470.1547224022139                                 0.9988913640995142+5.4757007829180964E-8i
511.717300711461                                  0.9988913667694533+5.670006310570451E-8i
556.9540905800136                                 0.9988913696883578+5.869548138462593E-8i
606.1898993497584                                 0.9988913728628863+6.070593840645953E-8i
659.7782479539546                                 0.9988913762926022+6.269157684189737E-8i
718.1039092537357                                 0.9988913799684893+6.46115831368762E-8i
781.585670768409                                  0.9988913838727331+6.64261976032376E-8i
850.679341636417                                  0.9988913879781833+6.80990780051905E-8i
925.8810253973965                                 0.9988913922493505+6.959959681041533E-8i
1007.7306820944617                                0.9988913966436225+7.090513556130862E-8i
1096.8160052731403                                0.9988914011132509+7.200270792028417E-8i
1193.7766417144383                                0.9988914056079669+7.28900033811226E-8i
1299.3087842004172                                0.9988914100776726+7.357559083780282E-8i
1414.1701702890239                                0.9988914144746869+7.407833752714513E-8i
1539.1855229902085                                0.9988914187559244+7.442626372153516E-8i
1675.2524724082173                                0.9988914228842614+7.465492516876891E-8i
1823.3480008684423                                0.9988914268296657+7.480565529136588E-8i
1984.5354578058032                                0.9988914305696589+7.492391134335534E-8i
2159.9721947827215                                0.9988914340888685+7.50576703843898E-8i
2350.917875457289                                 0.9988914373793739+7.525609657627984E-8i
2558.743520168589                                 0.9988914404395564+7.55684156857878E-8i
2784.94135008065                                  0.9988914432741388+7.60429779689145E-8i
3031.135501567582                                 0.9988914458929131+7.672648261741375E-8i
3299.0936877709423                                0.9988914483103324+7.766338654987396E-8i
3590.739891061055                                 0.9988914505444988+7.889549303189955E-8i
3908.168177536272                                 0.9988914526161188+8.046169627064334E-8i
4253.657732750392                                 0.998891454547859+8.23978900238969E-8i
4629.689226627268                                 0.9988914563632207+8.473708745654759E-8i
5038.962625065161                                 0.9988914580855163+8.75097106164894E-8i
5484.416576121026                                 0.99889145973742+9.074404555903877E-8i
5969.249509970739                                 0.9988914613397128+9.446687012744959E-8i
6496.942604146125                                 0.9988914629110198+9.870423849345764E-8i
7071.284778943011                                 0.9988914644669247+1.0348239577901848E-7i
7696.399902471167                                 0.9988914660200127+1.0882878247759329E-7i
8376.776400682924                                 0.9988914675791388+1.1477309311254941E-7i
9117.29948498494                                  0.9988914691501617+1.2134837090601527E-7i
9923.286228832565                                 0.9988914707353482+1.2859206285883858E-7i
10800.52374516254                                 0.9988914723342636+1.3654701787992966E-7i
11755.310738783699                                0.998891473943621+1.4526242006221855E-7i
12794.50273207876                                 0.9988914755582384+1.5479461901645385E-7i
