% Model:              random_surface_grain_N_var_MW_fixed_phi.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 24 2022, 12:22
% Table:              N = 20, b = 1, w/ MW - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               N 200 b 1.1
22.275429519995587                                0.9989283356429574+7.12967999895827E-7i
24.244620170823307                                0.9989283880083658+6.903030624817226E-7i
26.387891048289347                                0.9989284366020853+6.650755242229702E-7i
28.720631177978312                                0.9989284812621324+6.379639307623926E-7i
31.25959000482281                                 0.998928521959739+6.096150212385414E-7i
34.02299765678071                                 0.9989285587775895+5.806195762230608E-7i
37.03069584005145                                 0.9989285918859461+5.514969052601361E-7i
40.30428030568055                                 0.9989286215181623+5.226871470346225E-7i
43.867255910485035                                0.998928647948995+4.945500479844913E-7i
47.745205385661315                                0.9989286714751482+4.673685100531482E-7i
51.96597302486202                                 0.9989286924007047+4.41355247660775E-7i
56.55986461065008                                 0.998928711025057+4.1666121235693865E-7i
61.55986501483514                                 0.9989287276352283+3.9338457803726413E-7i
67.0018750350959                                  0.9989287425004755+3.715796150475222E-7i
72.92496916841452                                 0.9989287558691393+3.5126485612468957E-7i
79.37167617217558                                 0.9989287679672291+3.3243033681672793E-7i
86.38828442740453                                 0.9989287789984088+3.150437757531695E-7i
94.02517429670142                                 0.9989287891443737+2.9905571122648145E-7i
102.33717986325213                                0.9989287985661082+2.8440367230259067E-7i
111.38398264826206                                0.9989288074049599+2.710155168210692E-7i
121.23054013376529                                0.9989288157838039+2.5881215536030474E-7i
131.94755216767086                                0.9989288238080496+2.477097851943425E-7i
143.61196859990804                                0.9989288315670034+2.376218519363777E-7i
156.30754179458174                                0.9989288391342315+2.2846086494186666E-7i
170.1254279852589                                 0.9989288465690642+2.2014015116128903E-7i
185.1648417912158                                 0.9989288539171132+2.1257557078558596E-7i
201.53376859417352                                0.9989288612119844+2.0568714366026353E-7i
219.34973989050602                                0.9989288684764613+1.9940046032402504E-7i
238.7406771860647                                 0.9989288757244376+1.936478139667762E-7i
259.84581049292524                                0.998928882963039+1.8836887962283796E-7i
282.81667802300353                                0.9989288901943199+1.8351093820888555E-7i
307.81821425650804                                0.9989288974172208+1.7902859576329606E-7i
335.02993419772366                                0.998928904629243+1.7488310610947036E-7i
364.64722232127525                                0.9989289118276152+1.710413642298338E-7i
396.8827354637166                                 0.9989289190102056+1.6747469178689821E-7i
431.96792973341735                                0.9989289261758844+1.6415758697168026E-7i
470.1547224022139                                 0.9989289333243574+1.610665015320653E-7i
511.717300711461                                  0.9989289404559514+1.5817882450539542E-7i
556.9540905800136                                 0.9989289475708476+1.5547214972322602E-7i
606.1898993497584                                 0.9989289546676571+1.529239561820263E-7i
659.7782479539546                                 0.9989289617430808+1.505117406391493E-7i
718.1039092537357                                 0.9989289687903534+1.4821365275162367E-7i
781.585670768409                                  0.9989289757989485+1.460095701287282E-7i
850.679341636417                                  0.9989289827544288+1.4388244134499872E-7i
925.8810253973965                                 0.9989289896386252+1.4181976316270457E-7i
1007.7306820944617                                0.9989289964310805+1.398148199111375E-7i
1096.8160052731403                                0.9989290031101414+1.3786755043378914E-7i
1193.7766417144383                                0.9989290096552067+1.359847819068579E-7i
1299.3087842004172                                0.9989290160482678+1.341797682866584E-7i
1414.1701702890239                                0.9989290222757601+1.3247109309872732E-7i
1539.1855229902085                                0.998929028329418+1.3088107676553626E-7i
1675.2524724082173                                0.9989290342069387+1.2943396692169512E-7i
1823.3480008684423                                0.9989290399115829+1.281540869463903E-7i
1984.5354578058032                                0.9989290454515559+1.270642485591358E-7i
2159.9721947827215                                0.9989290508387263+1.2618454959484852E-7i
2350.917875457289                                 0.9989290560870636+1.255316140532737E-7i
2558.743520168589                                 0.9989290612109932+1.2511835343920996E-7i
2784.94135008065                                  0.9989290662237217+1.249542907697759E-7i
3031.135501567582                                 0.9989290711355129+1.250463425852365E-7i
3299.0936877709423                                0.998929075952164+1.254002624312757E-7i
3590.739891061055                                 0.9989290806743025+1.2602247735137041E-7i
3908.168177536272                                 0.9989290852965212+1.2692254849452968E-7i
4253.657732750392                                 0.9989290898076764+1.281158582248504E-7i
4629.689226627268                                 0.9989290941923099+1.2962650967078322E-7i
5038.962625065161                                 0.9989290984327285+1.3149007992115613E-7i
5484.416576121026                                 0.9989291025122325+1.3375573651755004E-7i
5969.249509970739                                 0.998929106419683+1.3648756934713313E-7i
6496.942604146125                                 0.9989291101544042+1.39764517965419E-7i
7071.284778943011                                 0.9989291137317371+1.4367868285934426E-7i
7696.399902471167                                 0.9989291171885185+1.4833172459509947E-7i
8376.776400682924                                 0.9989291205877243+1.538291981122169E-7i
9117.29948498494                                  0.9989291240217786+1.6027290663558427E-7i
9923.286228832565                                 0.998929127613402+1.677516253107624E-7i
10800.52374516254                                 0.9989291315142098+1.7633058509013862E-7i
11755.310738783699                                0.9989291358989687+1.8604088656263176E-7i
12794.50273207876                                 0.9989291409565688+1.9686980815763183E-7i
13925.561288744648                                0.9989291468770639+2.0875341433069162E-7i
15156.607589006044                                0.9989291538356989+2.2157289162162594E-7i
16496.48074098024                                 0.9989291619748053+2.35155724403664E-7i
17954.80124687834                                 0.9989291713853196+2.4928251049652385E-7i
19542.040079740553                                0.9989291820899111+2.6369971801776376E-7i
21269.59386668692                                 0.9989291940288698+2.7813787619746053E-7i
23149.866718511657                                0.9989292070518365+2.923343647184914E-7i
25196.359293170186                                0.998929220915178+3.0605911544978624E-7i
27423.765732649525                                0.9989292352876895+3.1914115294821207E-7i
29848.079169243334                                0.998929249763441+3.3149361636465414E-7i
32486.706558783815                                0.9989292638817483+3.431347109087282E-7i
35358.59366535183                                 0.9989292771534065+3.542023140002168E-7i
38484.36109487433                                 0.9989292890893258+3.6496038460331544E-7i
41886.4523543528                                  0.9989292992298279+3.757965972426851E-7i
45589.294999810685                                0.9989293071707277+3.8721185878930347E-7i
49619.47603002908                                 0.9989293125843028+3.998034557488093E-7i
54005.93278542374                                 0.9989293152325073+4.142448244152006E-7i
58780.16072274924                                 0.9989293149737626+4.31264798130999E-7i
63976.439557484366                                0.9989293117639537+4.5162873254632713E-7i
69632.0793976389                                  0.9989293056537129+4.7612270660444443E-7i
75787.68863625945                                 0.998929296783942+5.055405683544658E-7i
82487.46552614598                                 0.9989292853816882+5.406725612060028E-7i
89779.51553033332                                 0.9989292717542996+5.822942204544604E-7i
97716.19672696182                                 0.9989292562827448+6.311544993141023E-7i
106354.49574860134                                0.9989292394107188+6.879638051689646E-7i
115756.43695533059                                0.9989292216289383+7.533835239448392E-7i
125989.52777950285                                0.9989292034545845+8.280198329036548E-7i
137127.24343984036                                0.998929185406814+9.12424403168207E-7i
149249.55450518322                                0.9989291679820046+1.0071037711942525E-6i
162443.50109588687                                0.9989291516315447+1.112537523155424E-6i
176803.81784572086                                0.9989291367457178+1.2292038077435117E-6i
192433.6141115984                                 0.9989291236464888+1.3576093839936044E-6i
209445.1143151473                                 0.9989291125889931+1.498320945337993E-6i
227960.4637318982                                 0.9989291037718537+1.6519941511368772E-6i
248112.60551377755                                0.9989290973550221+1.8193984172727605E-6i
270046.23524206877                                0.9989290934809013+2.0014353789027485E-6i
293918.83986468904                                0.9989290922990858+2.199150899415463E-6i
319901.8284775067                                 0.9989290939899018+2.4137407940925585E-6i
348181.76306889736                                0.9989290987860752+2.6465516095025234E-6i
378961.69806447235                                0.9989291069908742+2.899077846824992E-6i
412462.63829013566                                0.9989291189923087+3.172958047212642E-6i
448925.12582186074                                0.9989291352731599+3.469971480737122E-6i
488610.9671160336                                 0.9989291564183169+3.7920378355522346E-6i
531805.1128214208                                 0.9989291831210572+4.1412211676341554E-6i
578817.703770128                                  0.9989292161907738+4.5197388886417856E-6i
629986.2978380707                                 0.9989292565646188+4.929975612529695E-6i
685678.2936641752                                 0.9989293053257193+5.374500644487956E-6i
746293.5686310144                                 0.9989293637300302+5.856087088770159E-6i
812267.350047972                                  0.9989294332429015+6.377730103313261E-6i
884073.3401525081                                 0.9989295155858988+6.942661302397871E-6i
962227.1173675155                                 0.9989296127939796+7.554356912782138E-6i
1047289.8382363617                                0.9989297272818122+8.21653654272792E-6i
1139872.2666160525                                0.9989298619179575+8.9331512863307E-6i
1240639.1590588344                                0.9989300201061274+9.7083587199692E-6i
1350314.0378698776                                0.9989302058713768+1.0546484081946192E-5i
1469684.3861124474                                0.998930423951675+1.1451965884024986E-5i
1599607.301861491                                 0.9989306798935762+1.2429284435391628E-5i
1741015.6523040226                                0.9989309801513668+1.3482870844823391E-5i
1894924.7718738236                                0.9989313321911106+1.461699261086948E-5i
2062439.752514097                                 0.9989317445961973+1.5835610662574927E-5i
2244763.3784132237                                0.9989322271731041+1.7142201087955464E-5i
2443204.762186492                                 0.9989327910510855+1.853953370792057E-5i
2659188.744512702                                 0.9989334487670242+2.0029398926378928E-5i
2894266.1247167517                                0.9989342143227782+2.161227455675285E-5i
3150124.795755334                                 0.9989351031943371+2.328692646814655E-5i
3428601.8635565974                                0.9989361322710084+2.5049940319431322E-5i
3731696.8377327556                                0.9989373196918977+2.6895187974402454E-5i
4061585.988376988                                 0.9989386845452015+2.8813242652873746E-5i
4420637.972028548                                 0.99894024639064+3.079076978222243E-5i
4811430.839003264                                 0.9989420245685322+3.280993849121283E-5i
5236770.544204666                                 0.9989440372649981+3.484792029951195E-5i
5699711.094326075                                 0.9989463003217693+3.687656196974309E-5i
6203576.476104281                                 0.9989488258089575+3.886233949413391E-5i
6751984.523072522                                 0.9989516204205613+4.076670876129335E-5i
7348872.892180388                                 0.9989546838066429+4.2546960629697556E-5i
7998527.336796724                                 0.9989580070122109+4.4157655799698594E-5i
8705612.479099892                                 0.9989615712400689+4.5552652164037956E-5i
9475205.302806547                                 0.9989653471786923+4.668764786533724E-5i
1.0312831606721869E7                              0.9989692951161486+4.752305522012866E-5i
1.1224505680853104E7                              0.9989733659906397+4.80269193161798E-5i
1.2216773489967931E7                              0.9989775034046691+4.817752565092778E-5i
1.3296759674662154E7                              0.9989816464767897+4.79653332187828E-5i
1.4472218707411403E7                              0.9989857332501777+4.739393581193997E-5i
1.5751590570916245E7                              0.9989897042682307+4.6479890057346266E-5i
1.7144061358519755E7                              0.9989935058873551+4.525142648674827E-5i
1.865962923181746E7                               0.9989970929470532+4.374623303954148E-5i
2.030917620904739E7                               0.999000430538062+4.20086324137943E-5i
2.2104546299710285E7                              0.9990034947671144+4.008653037080127E-5i
2.405863054644067E7                               0.9990062725758359+3.8028495683934886E-5i
2.6185459584742382E7                              0.999008760789888+3.588125067940961E-5i
2.850030438518117E7                               0.9990109646418134+3.368774260741116E-5i
3.1019785901381E7                                 0.9990128960212236+3.1485853747910835E-5i
3.376199441111347E7                               0.9990145716744658+2.9307715779319228E-5i
3.674661940736703E7                               0.9990160115236046+2.717953576209188E-5i
3.99950909720367E7                                0.9990172372077855+2.5121810070888616E-5i
4.353073364731901E7                               0.9990182709002123+2.3149801761748618E-5i
4.737893390963144E7                               0.9990191344077699+2.1274169840174642E-5i
5.156732244854974E7                               0.9990198485305157+1.950165983877251E-5i
5.612597255954989E7                               0.9990204326453036+1.7835793646053537E-5i
6.10876160750504E7                                0.999020904469434+1.6277512508288816E-5i
6.648787838417277E7                               0.9990212799620954+1.4825752817451302E-5i
7.23655342286968E7                                0.9990215733238316+1.347794062128119E-5i
7.876278611187063E7                               0.9990217970652496+1.2230407210265812E-5i
8.572556731909342E7                               0.9990219621171369+1.1078727064917034E-5i
9.330387172620398E7                               0.9990220779638563+1.0017989532780237E-5i
1.0155211276345691E8                              0.9990221527881034+9.04301139220467E-6i
1.1052951411260243E8                              0.9990221936144207+8.14849903945599E-6i
1.2030053494233291E8                              0.9990222064486816+7.329171196820721E-6i
1.3093533273536122E8                              0.9990221964071776+6.579848255326614E-6i
1.425102670303002E8                               0.9990221678349765+5.895515302996372E-6i
1.5510844769528404E8                              0.9990221244114693+5.271364523465919E-6i
1.688203316700366E8                               0.9990220692436197+4.702822453202923E-6i
1.8374437246107325E8                              0.9990220049477649+4.185564817321484E-6i
1.999877270535287E8                               0.9990219337207747+3.715522810933432E-6i
2.1766702531534636E8                              0.9990218573993337+3.288883155383553E-6i
2.3690920741826418E8                              0.9990217775139498+2.9020848213011228E-6i
2.5785243528842765E8                              0.9990216953334059+2.5518104552324167E-6i
2.806470846309845E8                               0.9990216119026121+2.234979376448146E-6i
3.0545682465154445E8                              0.999021528076754+1.948735377452933E-6i
3.3245979322709453E8                              0.9990214445490123+1.6904379676949873E-6i
3.618498759642758E8                               0.9990213618761703+1.4576490521113457E-6i
3.938380983288489E8                               0.9990212805014067+1.2481222438101733E-6i
4.286541408420934E8                               0.9990212007689102+1.0597901533308572E-6i
4.6654798822344875E8                              0.9990211229447836+8.907531806461985E-7i
5.0779172432054037E8                              0.9990210472278244+7.39266526821525E-7i
5.526814857144614E8                               0.9990209737587166+6.037290611832405E-7i
6.015395880274857E8                               0.9990209026310523+4.826726988863103E-7i
6.547168402004743E8                               0.9990208338985789+3.747526460539733E-7i
7.125950633568425E8                               0.9990207675797022+2.787386731986569E-7i
7.755898323389033E8                               0.9990207036621792+1.9350796458966526E-7i
8.441534596012994E8                               0.9990206421107294+1.1803847192414003E-7i
9.187782428863358E8                               0.9990205828681528+5.140366606163306E-8i
1.000000000000004E9                               0.9990205258625036-7.233130109658051E-9i
