% Model:              random_surface_grain_N_var_MW_fixed_phi.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 24 2022, 09:55
% Table:              N = 20, b = 1, w/ MW - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               N 20 b 1.1
29848.079169243334                                0.9989495506247779+2.429221351092732E-7i
32486.706558783815                                0.9989495514595227+2.6020130744941227E-7i
35358.59366535183                                 0.9989495521734264+2.7926659480654135E-7i
38484.36109487433                                 0.9989495527720825+3.002738459403371E-7i
41886.4523543528                                  0.9989495532621622+3.2339230290939847E-7i
45589.294999810685                                0.9989495536510757+3.4880582150655164E-7i
49619.47603002908                                 0.9989495539469517+3.767142181145843E-7i
54005.93278542374                                 0.9989495541590303+4.073347349078938E-7i
58780.16072274924                                 0.9989495542976052+4.409036630974098E-7i
63976.439557484366                                0.9989495543743466+4.776781043784987E-7i
69632.0793976389                                  0.9989495544024014+5.179378575184511E-7i
75787.68863625945                                 0.9989495543969173+5.619874829862882E-7i
82487.46552614598                                 0.9989495543753505+6.101585430097549E-7i
89779.51553033332                                 0.9989495543579208+6.628119568659133E-7i
97716.19672696182                                 0.9989495543683684+7.203406359992107E-7i
106354.49574860134                                0.9989495544344645+7.831722525502071E-7i
115756.43695533059                                0.9989495545888384+8.517723033222902E-7i
125989.52777950285                                0.9989495548698883+9.266473578227129E-7i
137127.24343984036                                0.998949555322996+1.0083486849566828E-6i
149249.55450518322                                0.9989495560017057+1.0974760067195016E-6i
162443.50109588687                                0.9989495569693203+1.1946818162360163E-6i
176803.81784572086                                0.9989495583005856+1.3006757266438703E-6i
192433.6141115984                                 0.99894956008395+1.416229495149229E-6i
209445.1143151473                                 0.998949562423991+1.542182176059553E-6i
227960.4637318982                                 0.9989495654443309+1.6794458661136084E-6i
248112.60551377755                                0.9989495692912398+1.829011752315676E-6i
270046.23524206877                                0.9989495741375227+1.991956668337039E-6i
293918.83986468904                                0.9989495801876738+2.1694500999625023E-6i
319901.8284775067                                 0.9989495876832252+2.362761678656888E-6i
348181.76306889736                                0.998949596909861+2.5732690941707126E-6i
378961.69806447235                                0.9989496082048914+2.8024665094893337E-6i
412462.63829013566                                0.9989496219671663+3.0519733988807872E-6i
448925.12582186074                                0.9989496386675096+3.3235437476632933E-6i
488610.9671160336                                 0.9989496588621626+3.619075586205892E-6i
531805.1128214208                                 0.9989496832074677+3.940620684926082E-6i
578817.703770128                                  0.9989497124781801+4.290394328977423E-6i
629986.2978380707                                 0.9989497475881952+4.670784850462349E-6i
685678.2936641752                                 0.99894978961481+5.084362735708764E-6i
746293.5686310144                                 0.9989498398277425+5.5338887976960065E-6i
812267.350047972                                  0.9989498997220251+6.022320901367727E-6i
884073.3401525081                                 0.9989499710569519+6.552818631745304E-6i
962227.1173675155                                 0.9989500559007324+7.128744807256768E-6i
1047289.8382363617                                0.9989501566825272+7.753662840741899E-6i
1139872.2666160525                                0.9989502762512488+8.431328328688069E-6i
1240639.1590588344                                0.9989504179438338+9.165673024707733E-6i
1350314.0378698776                                0.9989505856613736+9.960778812884493E-6i
1469684.3861124474                                0.9989507839553522+1.0820838702449785E-5i
1599607.301861491                                 0.9989510181224961+1.1750101237217368E-5i
1741015.6523040226                                0.9989512943088541+1.2752794014782134E-5i
1894924.7718738236                                0.9989516196203111+1.383302110972216E-5i
2062439.752514097                                 0.9989520022378356+1.4994628396497847E-5i
2244763.3784132237                                0.9989524515322822+1.6241030160399483E-5i
2443204.762186492                                 0.9989529781718716+1.757498973827978E-5i
2659188.744512702                                 0.9989535942124512+1.899834692693425E-5i
2894266.1247167517                                0.998954313156881+2.051168567333083E-5i
3150124.795755334                                 0.9989551499650331+2.2113937294540413E-5i
3428601.8635565974                                0.9989561209902691+2.380191846734121E-5i
3731696.8377327556                                0.9989572438157229+2.5569808933674713E-5i
4061585.988376988                                 0.9989585369544873+2.740858323161968E-5i
4420637.972028548                                 0.9989600193804072+2.930542335893107E-5i
4811430.839003264                                 0.9989617098538566+3.1243155647413895E-5i
5236770.544204666                                 0.9989636260166013+3.31997741433875E-5i
5699711.094326075                                 0.9989657832451947+3.514813347241297E-5i
6203576.476104281                                 0.9989681932810826+3.705591050264896E-5i
6751984.523072522                                 0.9989708626942196+3.8885943899916064E-5i
7348872.892180388                                 0.9989737912872696+4.059705244865427E-5i
7998527.336796724                                 0.998976970599919+4.214540395292535E-5i
8705612.479099892                                 0.9989803827184461+4.348644818274343E-5i
9475205.302806547                                 0.9989839996181848+4.457734299992007E-5i
1.0312831606721869E7                              0.9989877832495994+4.5379702567972346E-5i
1.1224505680853104E7                              0.9989916865148061+4.586239806707973E-5i
1.2216773489967931E7                              0.998995655165183+4.600407597573204E-5i
1.3296759674662154E7                              0.9989996305065735+4.5795045768128495E-5i
1.4472218707411403E7                              0.9990035526528133+4.52382505256878E-5i
1.5751590570916245E7                              0.9990073639581357+4.434915888102857E-5i
1.7144061358519755E7                              0.999011012221508+4.3154583825056435E-5i
1.865962923181746E7                               0.9990144532955535+4.1690600672180766E-5i
2.030917620904739E7                               0.9990176528439713+3.99998629785377E-5i
2.2104546299710285E7                              0.9990205871424951+3.8128675969291485E-5i
2.405863054644067E7                               0.9990232429669361+3.612417210716081E-5i
2.6185459584742382E7                              0.9990256167297114+3.4031861831510725E-5i
2.850030438518117E7                               0.9990277130935261+3.18937306802061E-5i
3.1019785901381E7                                 0.9990295433033284+2.9746944777138467E-5i
3.376199441111347E7                               0.9990311234527612+2.762314044114883E-5i
3.674661940736703E7                               0.9990324728498002+2.5548212183128716E-5i
3.99950909720367E7                                0.9990336125881055+2.3542485013449548E-5i
4.353073364731901E7                               0.9990345643774025+2.1621151045040416E-5i
4.737893390963144E7                               0.9990353496440678+1.9794862871303323E-5i
5.156732244854974E7                               0.9990359888851552+1.8070396405678412E-5i
5.612597255954989E7                               0.9990365012400322+1.64513184026139E-5i
6.10876160750504E7                                0.999036904241352+1.4938616052667758E-5i
6.648787838417277E7                               0.9990372137028862+1.3531263298177194E-5i
7.23655342286968E7                                0.999037443708252+1.2226711862148451E-5i
7.876278611187063E7                               0.9990376066686811+1.1021304914881533E-5i
8.572556731909342E7                               0.9990377134257522+9.910616781444696E-6i
9.330387172620398E7                               0.9990377733793343+8.889725878514112E-6i
1.0155211276345691E8                              0.9990377946271071+7.953429453626384E-6i
1.1052951411260243E8                              0.999037784105671+7.09640905603594E-6i
1.2030053494233291E8                              0.999037747727457+6.313355463212293E-6i
1.3093533273536122E8                              0.9990376905085194+5.5990604385687845E-6i
1.425102670303002E8                               0.9990376166855518+4.948482245666008E-6i
1.5510844769528404E8                              0.9990375298211286+4.356790569147128E-6i
1.688203316700366E8                               0.9990374328966235+3.819395695492744E-6i
1.8374437246107325E8                              0.9990373283931457+3.3319660365630894E-6i
1.999877270535287E8                               0.9990372183625542+2.8904376694626355E-6i
2.1766702531534636E8                              0.9990371044883151+2.491018272306672E-6i
2.3690920741826418E8                              0.9990369881397704+2.1301876376519497E-6i
2.5785243528842765E8                              0.9990368704205226+1.8046955215012241E-6i
2.806470846309845E8                               0.9990367522126399+1.5115571226312297E-6i
3.0545682465154445E8                              0.9990366342177401+1.2480457496575542E-6i
3.3245979322709453E8                              0.9990365169955342+1.011682092501158E-6i
3.618498759642758E8                               0.9990364009987088+8.002195801092305E-7i
3.938380983288489E8                               0.9990362866037562+6.116258442606074E-7i
4.286541408420934E8                               0.9990361741364737+4.4406083596893775E-7i
4.6654798822344875E8                              0.9990360638919134+2.9585276417439875E-7i
5.0779172432054037E8                              0.9990359561469522+1.6547338582235272E-7i
5.526814857144614E8                               0.9990358511678193+5.1514363174160635E-8i
6.015395880274857E8                               0.9990357492113114-4.733384744825136E-8i
6.547168402004743E8                               0.9990356505225126-1.3229942516857466E-7i
7.125950633568425E8                               0.9990355553299366-2.0454238023644873E-7i
7.755898323389033E8                               0.9990354638393288-2.6516351038211853E-7i
8.441534596012994E8                               0.9990353762281033-3.1520958048806217E-7i
9.187782428863358E8                               0.9990352926409207-3.556755404428371E-7i
1.000000000000004E9                               0.9990352131870142-3.875047537766944E-7i
