% Model:              random_surface_grain_N_var_MW_fixed_phi.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 24 2022, 10:37
% Table:              N = 20, b = 1, w/ MW - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               N 50 b 1.1
185.1648417912158                                 0.9989419644440928+2.505030610622592E-7i
201.53376859417352                                0.9989419715338231+2.388262840298334E-7i
219.34973989050602                                0.9989419783125758+2.2819780089321925E-7i
238.7406771860647                                 0.9989419848416949+2.1853948839730535E-7i
259.84581049292524                                0.9989419911708919+2.0977759450190082E-7i
282.81667802300353                                0.998941997339773+2.0184393983373197E-7i
307.81821425650804                                0.9989420033796013+1.9467679637434377E-7i
335.02993419772366                                0.998942009315741+1.8822143412307144E-7i
364.64722232127525                                0.998942015169293+1.8243019782953023E-7i
396.8827354637166                                 0.9989420209590864+1.7726214666443206E-7i
431.96792973341735                                0.9989420267034669+1.7268225374417215E-7i
470.1547224022139                                 0.9989420324218247+1.68660224993632E-7i
511.717300711461                                  0.9989420381351954+1.651690591319519E-7i
556.9540905800136                                 0.99894204386703+1.6218346305589237E-7i
606.1898993497584                                 0.9989420496432219+1.596782335054536E-7i
659.7782479539546                                 0.9989420554915626+1.576266888213093E-7i
718.1039092537357                                 0.9989420614408413+1.5599936939423696E-7i
781.585670768409                                  0.9989420675195836+1.5476297228981407E-7i
850.679341636417                                  0.9989420737545625+1.5387975954978261E-7i
925.8810253973965                                 0.998942080168727+1.5330744326916682E-7i
1007.7306820944617                                0.9989420867796103+1.529997330401681E-7i
1096.8160052731403                                0.9989420935975039+1.5290744029612152E-7i
1193.7766417144383                                0.9989421006237952+1.5298024775786699E-7i
1299.3087842004172                                0.9989421078506693+1.5316893341002634E-7i
1414.1701702890239                                0.9989421152606127+1.5342784303618027E-7i
1539.1855229902085                                0.9989421228274535+1.5371739745312007E-7i
1675.2524724082173                                0.9989421305175925+1.5400630336826136E-7i
1823.3480008684423                                0.9989421382925123+1.5427311414420051E-7i
1984.5354578058032                                0.9989421461110702+1.5450708190371305E-7i
2159.9721947827215                                0.9989421539323033+1.5470816600524716E-7i
2350.917875457289                                 0.9989421617176009+1.548862080907032E-7i
2558.743520168589                                 0.9989421694325653+1.5505959538809297E-7i
2784.94135008065                                  0.9989421770486864+1.5525353815329408E-7i
3031.135501567582                                 0.9989421845432677+1.5549822836880258E-7i
3299.0936877709423                                0.9989421919000938+1.5582718373550966E-7i
3590.739891061055                                 0.9989421991085962+1.5627586140387694E-7i
3908.168177536272                                 0.9989422061634071+1.5688063965682823E-7i
4253.657732750392                                 0.9989422130636568+1.576781001943229E-7i
4629.689226627268                                 0.9989422198121767+1.5870473656133836E-7i
5038.962625065161                                 0.9989422264148607+1.599967626402747E-7i
5484.416576121026                                 0.998942232880369+1.6159014185264098E-7i
5969.249509970739                                 0.9989422392196896+1.635204945111136E-7i
6496.942604146125                                 0.9989422454460855+1.6582304903921636E-7i
7071.284778943011                                 0.998942251574536+1.6853238091820978E-7i
7696.399902471167                                 0.9989422576217746+1.7168213466998464E-7i
8376.776400682924                                 0.9989422636053358+1.7530469666516873E-7i
9117.29948498494                                  0.9989422695426725+1.7943091221544086E-7i
9923.286228832565                                 0.9989422754501596+1.8409018688852887E-7i
10800.52374516254                                 0.9989422813416771+1.8931083077516325E-7i
11755.310738783699                                0.998942287227201+1.9512096574453878E-7i
12794.50273207876                                 0.998942293111407+2.015499431869724E-7i
13925.561288744648                                0.9989422989928644+2.0863022598346013E-7i
15156.607589006044                                0.9989423048633647+2.1639977330422708E-7i
16496.48074098024                                 0.9989423107082466+2.2490457687081984E-7i
17954.80124687834                                 0.9989423165073125+2.3420133289385937E-7i
19542.040079740553                                0.9989423222364437+2.443596776514276E-7i
21269.59386668692                                 0.998942327869915+2.554639375173527E-7i
23149.866718511657                                0.9989423333832598+2.6761405373578717E-7i
25196.359293170186                                0.9989423387558998+2.809255304957248E-7i
27423.765732649525                                0.9989423439732029+2.9552850370688486E-7i
29848.079169243334                                0.99894234902875+3.115661309920214E-7i
32486.706558783815                                0.9989423539242479+3.2919270818476396E-7i
35358.59366535183                                 0.9989423586694621+3.485718241232344E-7i
38484.36109487433                                 0.998942363280898+3.698750786531451E-7i
41886.4523543528                                  0.998942367779682+3.9328157712830616E-7i
45589.294999810685                                0.9989423721894704+4.1897845108170385E-7i
49619.47603002908                                 0.9989423765341969+4.471622729357106E-7i
54005.93278542374                                 0.9989423808359377+4.780413629943231E-7i
58780.16072274924                                 0.9989423851140778+5.118387593673094E-7i
63976.439557484366                                0.9989423893843157+5.487955469479676E-7i
69632.0793976389                                  0.9989423936586231+5.891744741627457E-7i
75787.68863625945                                 0.998942397946016+6.332634348637396E-7i
82487.46552614598                                 0.9989424022532466+6.813790333035238E-7i
89779.51553033332                                 0.9989424065864158+7.338699105754044E-7i
97716.19672696182                                 0.9989424109523046+7.911199142566756E-7i
106354.49574860134                                0.9989424153600084+8.535511741361784E-7i
115756.43695533059                                0.9989424198229194+9.21627183186292E-7i
125989.52777950285                                0.9989424243598891+9.958558313147225E-7i
137127.24343984036                                0.9989424289971781+1.0767927651223437E-6i
149249.55450518322                                0.9989424337700915+1.1650448428552264E-6i
162443.50109588687                                0.9989424387246193+1.2612740941586306E-6i
176803.81784572086                                0.9989424439196494+1.3662019886835803E-6i
192433.6141115984                                 0.9989424494289564+1.4806141007954823E-6i
209445.1143151473                                 0.9989424553441975+1.6053652310659848E-6i
227960.4637318982                                 0.9989424617778473+1.7413848921851978E-6i
248112.60551377755                                0.9989424688669304+1.889683153421518E-6i
270046.23524206877                                0.9989424767772748+2.051356843899498E-6i
293918.83986468904                                0.9989424857084732+2.2275962898922036E-6i
319901.8284775067                                 0.9989424958994859+2.4196923442295164E-6i
348181.76306889736                                0.9989425076354269+2.629043997562398E-6i
378961.69806447235                                0.9989425212548327+2.8571664269231587E-6i
412462.63829013566                                0.9989425371592716+3.105699722601779E-6i
448925.12582186074                                0.9989425558234019+3.3764179164340237E-6i
488610.9671160336                                 0.9989425778078219+3.67123859783865E-6i
531805.1128214208                                 0.9989426037739064+3.992232743501485E-6i
578817.703770128                                  0.9989426345010626+4.341634767871228E-6i
629986.2978380707                                 0.99894267090788+4.72185241957693E-6i
685678.2936641752                                 0.9989427140760206+5.135476211228299E-6i
746293.5686310144                                 0.9989427652788164+5.585288074344688E-6i
812267.350047972                                  0.9989428260148547+6.074268528747069E-6i
884073.3401525081                                 0.9989428980465032+6.605601717870033E-6i
962227.1173675155                                 0.9989429834449729+7.182677432463167E-6i
1047289.8382363617                                0.9989430846424356+7.809088798709023E-6i
1139872.2666160525                                0.9989432044913329+8.488624353951781E-6i
1240639.1590588344                                0.9989433463326436+9.225252343801027E-6i
1350314.0378698776                                0.998943514072623+1.0023095157111763E-5i
1469684.3861124474                                0.9989437122693401+1.0886390768376579E-5i
1599607.301861491                                 0.9989439462281924+1.1819437627700257E-5i
1741015.6523040226                                0.9989442221063501+1.2826518723671439E-5i
1894924.7718738236                                0.9989445470244788+1.3911799593630868E-5i
2062439.752514097                                 0.9989449291826796+1.5079194228733043E-5i
2244763.3784132237                                0.9989453779770232+1.6332192151197923E-5i
2443204.762186492                                 0.9989459041082774+1.7673639567616585E-5i
2659188.744512702                                 0.998946519674453+1.9105467052574747E-5i
2894266.1247167517                                0.9989472382327652+2.06283571905094E-5i
3150124.795755334                                 0.9989480748117504+2.2241347579541537E-5i
3428601.8635565974                                0.9989490458525632+2.3941367679353885E-5i
3731696.8377327556                                0.9989501690477687+2.5722714899186838E-5i
4061585.988376988                                 0.9989514630467382+2.757648343928914E-5i
4420637.972028548                                 0.9989529469904864+2.9489972609162945E-5i
4811430.839003264                                 0.9989546398421123+3.14461176189365E-5i
5236770.544204666                                 0.9989565594852688+3.3423005002229725E-5i
5699711.094326075                                 0.9989587215799179+3.539355463489922E-5i
6203576.476104281                                 0.998961138192808+3.732546889872907E-5i
6751984.523072522                                 0.9989638162573148+3.918155716857981E-5i
7348872.892180388                                 0.9989667559698199+4.0920538118512E-5i
7998527.336796724                                 0.9989699492798476+4.249839318764801E-5i
8705612.479099892                                 0.9989733786793269+4.387028608275741E-5i
9475205.302806547                                 0.9989770165182262+4.4992981432242806E-5i
1.0312831606721869E7                              0.9989808250593735+4.582759270141776E-5i
1.1224505680853104E7                              0.9989847574215591+4.634239428891153E-5i
1.2216773489967931E7                              0.9989887594453202+4.6515362091882E-5i
1.3296759674662154E7                              0.9989927723747253+4.633609539103622E-5i
1.4472218707411403E7                              0.9989967360972719+4.5806830493538965E-5i
1.5751590570916245E7                              0.999000592579063+4.494237889080596E-5i
1.7144061358519755E7                              0.9990042890867022+4.3768990761872844E-5i
1.865962923181746E7                               0.999007780827777+4.232230917242614E-5i
2.030917620904739E7                               0.9990110327503283+4.064470976562232E-5i
2.2104546299710285E7                              0.9990140203890712+3.878238248677548E-5i
2.405863054644067E7                               0.9990167297973559+3.678250082914359E-5i
2.6185459584742382E7                              0.9990191567215008+3.469075438277469E-5i
2.850030438518117E7                               0.9990213052412878+3.254941835503386E-5i
3.1019785901381E7                                 0.9990231861188189+3.0396028572020104E-5i
3.376199441111347E7                               0.9990248150713906+2.8262639880014787E-5i
3.674661940736703E7                               0.9990262111345641+2.6175586116097313E-5i
3.99950909720367E7                                0.999027395224934+2.41556291048565E-5i
4.353073364731901E7                               0.9990283889579423+2.2218377559076024E-5i
4.737893390963144E7                               0.9990292137343341+2.0374868273523388E-5i
5.156732244854974E7                               0.9990298900793892+1.863222157643543E-5i
5.612597255954989E7                               0.9990304372009838+1.699430539818508E-5i
6.10876160750504E7                                0.9990308727286268+1.546236481025111E-5i
6.648787838417277E7                               0.9990312125915499+1.4035589920560616E-5i
7.23655342286968E7                                0.9990314709982865+1.2711610349198566E-5i
7.876278611187063E7                               0.9990316604887661+1.1486912723045235E-5i
8.572556731909342E7                               0.9990317920324029+1.035718493966228E-5i
9.330387172620398E7                               0.9990318751522802+9.317593402674997E-6i
1.0155211276345691E8                              0.9990319180623226+8.363001948913173E-6i
1.1052951411260243E8                              0.9990319278072681+7.488141254967507E-6i
1.2030053494233291E8                              0.9990319103991683+6.687737181206054E-6i
1.3093533273536122E8                              0.9990318709444133+5.956605705406551E-6i
1.425102670303002E8                               0.9990318137619595+5.28972112043426E-6i
1.5510844769528404E8                              0.9990317424883755+4.68226318875164E-6i
1.688203316700366E8                               0.9990316601721526+4.129648271456957E-6i
1.8374437246107325E8                              0.9990315693563622+3.627548353856241E-6i
1.999877270535287E8                               0.9990314721499819+3.171901388995225E-6i
2.1766702531534636E8                              0.9990313702909275+2.7589157431592286E-6i
2.3690920741826418E8                              0.9990312652014828+2.3850705040974236E-6i
2.5785243528842765E8                              0.9990311580371467+2.0471127268198814E-6i
2.806470846309845E8                               0.9990310497311896+1.7420520356874388E-6i
3.0545682465154445E8                              0.9990309410359833+1.4671524173468244E-6i
3.3245979322709453E8                              0.9990308325602136+1.2199208222101123E-6i
3.618498759642758E8                               0.9990307248025377+9.980922938493616E-7i
3.938380983288489E8                               0.9990306181817551+7.996118345980442E-7i
4.286541408420934E8                               0.9990305130604705+6.226134467989236E-7i
4.6654798822344875E8                              0.9990304097643371+4.653975157878838E-7i
5.0779172432054037E8                              0.9990303085948447+3.2640781694024955E-7i
5.526814857144614E8                               0.999030209836797+2.0420950309894612E-7i
6.015395880274857E8                               0.9990301137610689+9.746944203304275E-8i
6.547168402004743E8                               0.999030020623404+4.939680418923474E-9i
7.125950633568425E8                               0.9990299306608081-7.455544077436578E-8i
7.755898323389033E8                               0.9990298440879332-1.4212851071430695E-7i
8.441534596012994E8                               0.9990297610916914-1.9883505037458475E-7i
9.187782428863358E8                               0.999029681828167-2.4567686494828485E-7i
1.000000000000004E9                               0.9990296064198338-2.8360351609060915E-7i
