% Model:              random_surface_grain_N_var_MW_fixed_phi.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 24 2022, 11:58
% Table:              N = 20, b = 1, w/ MW - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               N 100 b 1.1
102.33717986325213                                0.9989349658073177+3.1503338354248874E-7i
111.38398264826206                                0.9989349756794075+2.9706129152561953E-7i
121.23054013376529                                0.9989349846323411+2.804724830463999E-7i
131.94755216767086                                0.9989349928093232+2.652064862713896E-7i
143.61196859990804                                0.9989350003343467+2.5119744295965213E-7i
156.30754179458174                                0.9989350073144145+2.383767571600479E-7i
170.1254279852589                                 0.998935013841278+2.266751962478693E-7i
185.1648417912158                                 0.9989350199928031+2.1602454062899555E-7i
201.53376859417352                                0.9989350258354885+2.0635888037081426E-7i
219.34973989050602                                0.9989350314252671+1.9761565384327223E-7i
238.7406771860647                                 0.9989350368097368+1.897363986222513E-7i
259.84581049292524                                0.9989350420294203+1.8266727829971298E-7i
282.81667802300353                                0.9989350471193479+1.7635932027132071E-7i
307.81821425650804                                0.9989350521106375+1.7076837892880633E-7i
335.02993419772366                                0.9989350570317459+1.6585482282853138E-7i
364.64722232127525                                0.9989350619095094+1.6158294867885574E-7i
396.8827354637166                                 0.9989350667704212+1.5792016391383477E-7i
431.96792973341735                                0.9989350716407981+1.5483603083678658E-7i
470.1547224022139                                 0.9989350765472964+1.5230121804988548E-7i
511.717300711461                                  0.998935081516871+1.5028647413351166E-7i
556.9540905800136                                 0.9989350865762893+1.4876165613335042E-7i
606.1898993497584                                 0.998935091751356+1.476949737159486E-7i
659.7782479539546                                 0.9989350970660579+1.4705245664611054E-7i
718.1039092537357                                 0.9989351025414639+1.4679775730150731E-7i
781.585670768409                                  0.9989351081941905+1.4689238004479385E-7i
850.679341636417                                  0.9989351140353642+1.4729634386861942E-7i
925.8810253973965                                 0.9989351200693644+1.4796930934250106E-7i
1007.7306820944617                                0.9989351262932071+1.488721560852342E-7i
1096.8160052731403                                0.9989351326957598+1.4996887433261997E-7i
1193.7766417144383                                0.9989351392586613+1.5122865030834462E-7i
1299.3087842004172                                0.9989351459568631+1.5262785220504915E-7i
1414.1701702890239                                0.9989351527601253+1.5415182297601643E-7i
1539.1855229902085                                0.9989351596353976+1.5579607775333918E-7i
1675.2524724082173                                0.9989351665488071+1.575669631317259E-7i
1823.3480008684423                                0.9989351734685514+1.5948151553655425E-7i
1984.5354578058032                                0.9989351803667027+1.6156673662057173E-7i
2159.9721947827215                                0.9989351872215024+1.6385822770810794E-7i
2350.917875457289                                 0.9989351940184668+1.6639857674533278E-7i
2558.743520168589                                 0.998935200751448+1.6923550010460463E-7i
2784.94135008065                                  0.9989352074228972+1.7241998506091078E-7i
3031.135501567582                                 0.9989352140436615+1.7600460253126074E-7i
3299.0936877709423                                0.9989352206328729+1.8004203804144672E-7i
3590.739891061055                                 0.9989352272169734+1.8458384851708816E-7i
3908.168177536272                                 0.998935233829229+1.8967959267077586E-7i
4253.657732750392                                 0.9989352405087392+1.9537609340973446E-7i
4629.689226627268                                 0.9989352472997047+2.017170555528072E-7i
5038.962625065161                                 0.998935254250916+2.0874263519388616E-7i
5484.416576121026                                 0.9989352614151693+2.1648913132032983E-7i
5969.249509970739                                 0.9989352688486288+2.2498868691025597E-7i
6496.942604146125                                 0.9989352766105156+2.342686813989294E-7i
7071.284778943011                                 0.9989352847620933+2.443512497324238E-7i
7696.399902471167                                 0.9989352933658565+2.5525271984176067E-7i
8376.776400682924                                 0.9989353024841425+2.6698321364209304E-7i
9117.29948498494                                  0.9989353121777247+2.795465991819374E-7i
9923.286228832565                                 0.9989353225036902+2.9294083836046143E-7i
10800.52374516254                                 0.9989353335141917+3.0715894557697104E-7i
11755.310738783699                                0.9989353452545556+3.2219052600923224E-7i
12794.50273207876                                 0.9989353577626506+3.3802356562818104E-7i
13925.561288744648                                0.9989353710684132+3.546466929407648E-7i
15156.607589006044                                0.9989353851944246+3.7205108156443714E-7i
16496.48074098024                                 0.9989354001569998+3.902320411691743E-7i
17954.80124687834                                 0.9989354159672744+4.0918967433182866E-7i
19542.040079740553                                0.9989354326332244+4.2892872313111704E-7i
21269.59386668692                                 0.9989354501599369+4.494573647931509E-7i
23149.866718511657                                0.9989354685495118+4.7078549003163975E-7i
25196.359293170186                                0.9989354877990655+4.929228447738147E-7i
27423.765732649525                                0.9989355078976112+5.158779683770701E-7i
29848.079169243334                                0.9989355288212702+5.396584945934948E-7i
32486.706558783815                                0.9989355505278092+5.642735625935365E-7i
35358.59366535183                                 0.9989355729519237+5.897385569140855E-7i
38484.36109487433                                 0.9989355960008863+6.160822035476184E-7i
41886.4523543528                                  0.9989356195528996+6.433554049089666E-7i
45589.294999810685                                0.998935643457975+6.716410776947399E-7i
49619.47603002908                                 0.9989356675412268+7.01064017450096E-7i
54005.93278542374                                 0.998935691609862+7.317995636197025E-7i
58780.16072274924                                 0.9989357154615824+7.640804013832616E-7i
63976.439557484366                                0.9989357388947673+7.982007433238001E-7i
69632.0793976389                                  0.9989357617190286+8.345176000840058E-7i
75787.68863625945                                 0.9989357837652769+8.73449300208767E-7i
82487.46552614598                                 0.9989358048941579+9.15471514773967E-7i
89779.51553033332                                 0.9989358250025782+9.611115497529133E-7i
97716.19672696182                                 0.9989358440274325+1.0109416798897745E-6i
106354.49574860134                                0.9989358619467986+1.0655725234087832E-6i
115756.43695533059                                0.9989358787781858+1.1256473011203096E-6i
125989.52777950285                                0.9989358945754946+1.1918379085727104E-6i
137127.24343984036                                0.9989359094235573+1.264842992881895E-6i
149249.55450518322                                0.9989359234332116+1.345388751500811E-6i
162443.50109588687                                0.9989359367357847+1.434231981108066E-6i
176803.81784572086                                0.9989359494785052+1.5321654825154842E-6i
192433.6141115984                                 0.9989359618218763+1.6400252093251036E-6i
209445.1143151473                                 0.9989359739375088+1.7586988165721017E-6i
227960.4637318982                                 0.9989359860090223+1.8891350905390266E-6i
248112.60551377755                                0.998935998233703+2.0323539660302974E-6i
270046.23524206877                                0.9989360108266443+2.189456605124409E-6i
293918.83986468904                                0.9989360240255097+2.3616356825843617E-6i
319901.8284775067                                 0.9989360380976835+2.550185258484116E-6i
348181.76306889736                                0.998936053348004+2.756510930090862E-6i
378961.69806447235                                0.998936070128086+2.9821396641074386E-6i
412462.63829013566                                0.998936088847148+3.2287299837950282E-6i
448925.12582186074                                0.9989361099840768+3.498081949246735E-6i
488610.9671160336                                 0.9989361341018154+3.7921476880616202E-6i
531805.1128214208                                 0.9989361618638252+4.113041730941183E-6i
578817.703770128                                  0.9989361940532728+4.4630515102204295E-6i
629986.2978380707                                 0.9989362315953655+4.844647492976533E-6i
685678.2936641752                                 0.9989362755837794+5.260492654708996E-6i
746293.5686310144                                 0.9989363273106447+5.713450740332934E-6i
812267.350047972                                  0.9989363883021314+6.2065929764977775E-6i
884073.3401525081                                 0.998936460358924+6.743202102327014E-6i
962227.1173675155                                 0.9989365456028358+7.326773116993903E-6i
1047289.8382363617                                0.9989366465299926+7.961009674825167E-6i
1139872.2666160525                                0.9989367660714502+8.649814449135898E-6i
1240639.1590588344                                0.9989369076624177+9.397272184975622E-6i
1350314.0378698776                                0.998937075319454+1.0207622592922086E-5i
1469684.3861124474                                0.99893727372802+1.1085220765290686E-5i
1599607.301861491                                 0.99893750833904+1.2034480947420844E-5i
1741015.6523040226                                0.9989377854749386+1.3059799450826095E-5i
1894924.7718738236                                0.9989381124432697+1.4165451144202761E-5i
2062439.752514097                                 0.9989384976555988+1.5355453356121617E-5i
2244763.3784132237                                0.9989389507465942+1.6633389853624126E-5i
2443204.762186492                                 0.9989394826866259+1.800218768748507E-5i
2659188.744512702                                 0.9989401058773288+1.946383880952956E-5i
2894266.1247167517                                0.9989408342156457+2.1019060233800667E-5i
3150124.795755334                                 0.9989416831086909+2.266688699818607E-5i
3428601.8635565974                                0.9989426694132233+2.440419783665891E-5i
3731696.8377327556                                0.9989438112725304+2.6225177768571955E-5i
4061585.988376988                                 0.9989451278151764+2.8120732346677806E-5i
4420637.972028548                                 0.9989466386794291+3.0077880943083428E-5i
4811430.839003264                                 0.9989483633279863+3.2079172704430064E-5i
5236770.544204666                                 0.998950320125486+3.410218911772677E-5i
5699711.094326075                                 0.9989525251673326+3.611921740834476E-5i
6203576.476104281                                 0.9989549908778104+3.809719644880014E-5i
6751984.523072522                                 0.9989577244336132+3.999804731611558E-5i
7348872.892180388                                 0.9989607261223747+4.177949177600153E-5i
7998527.336796724                                 0.9989639877961728+4.339643417703369E-5i
8705612.479099892                                 0.9989674916304498+4.48029224535681E-5i
9475205.302806547                                 0.9989712094196552+4.595461873179131E-5i
1.0312831606721869E7                              0.9989751026273159+4.681160837884731E-5i
1.1224505680853104E7                              0.9989791233418769+4.734127528946749E-5i
1.2216773489967931E7                              0.998983216176093+4.752090285300017E-5i
1.3296759674662154E7                              0.9989873209985852+4.733964649882899E-5i
1.4472218707411403E7                              0.9989913762390636+4.6799581203682164E-5i
1.5751590570916245E7                              0.9989953223966958+4.591565439484676E-5i
1.7144061358519755E7                              0.9989991053358643+4.471454172904052E-5i
1.865962923181746E7                               0.9990026789953526+4.3232572865348856E-5i
2.030917620904739E7                               0.9990060072433358+4.151302567301137E-5i
2.2104546299710285E7                              0.9990090647627798+3.960314996652259E-5i
2.405863054644067E7                               0.9990118370036328+3.755127355838372E-5i
2.6185459584742382E7                              0.9990143193584475+3.540427189803351E-5i
2.850030438518117E7                               0.9990165157882775+3.3205581272245945E-5i
3.1019785901381E7                                 0.9990184371444615+3.099382718889394E-5i
3.376199441111347E7                               0.999020099405828+2.880204838366063E-5i
3.674661940736703E7                               0.9990215220035974+2.6657435446451174E-5i
3.99950909720367E7                                0.9990227263455179+2.4581469457897514E-5i
4.353073364731901E7                               0.9990237345990899+2.259034055906852E-5i
4.737893390963144E7                               0.9990245687478451+2.0695535730020964E-5i
5.156732244854974E7                               0.9990252499061688+1.890450553371459E-5i
5.612597255954989E7                               0.9990257978593629+1.7221342365416866E-5i
6.10876160750504E7                                0.9990262307894134+1.5647424734155515E-5i
6.648787838417277E7                               0.9990265651433301+1.4181999843727916E-5i
7.23655342286968E7                                0.999026815608889+1.2822691697122917E-5i
7.876278611187063E7                               0.9990269951629678+1.1565931012778366E-5i
8.572556731909342E7                               0.9990271151687053+1.04073100434078E-5i
9.330387172620398E7                               0.9990271855005859+9.341869271765786E-6i
1.0155211276345691E8                              0.9990272146832282+8.36432433556434E-6i
1.1052951411260243E8                              0.9990272100331472+7.469242159351417E-6i
1.2030053494233291E8                              0.9990271777975854+6.651175002667707E-6i
1.3093533273536122E8                              0.9990271232847912+5.904760162215424E-6i
1.425102670303002E8                               0.9990270509847039+5.224791989021166E-6i
1.5510844769528404E8                              0.9990269646773493+4.606272197952612E-6i
1.688203316700366E8                               0.9990268675299151+4.044443269702843E-6i
1.8374437246107325E8                              0.9990267621812191+3.5348092998846145E-6i
1.999877270535287E8                               0.9990266508167713+3.073147910501032E-6i
2.1766702531534636E8                              0.999026535232924+2.6555159469764764E-6i
2.3690920741826418E8                              0.9990264168942791+2.2782510915732046E-6i
2.5785243528842765E8                              0.9990262969855638+1.9379703778719267E-6i
2.806470846309845E8                               0.9990261764582823+1.6315658264734957E-6i
3.0545682465154445E8                              0.9990260560751022+1.356196752159636E-6i
3.3245979322709453E8                              0.9990259364503603+1.109278141948432E-6i
3.618498759642758E8                               0.9990258180870186+8.884646185353693E-7i
3.938380983288489E8                               0.9990257014088147+6.916300914693372E-7i
4.286541408420934E8                               0.9990255867865341+5.168439357758239E-7i
4.6654798822344875E8                              0.9990254745571598+3.623451044973739E-7i
5.0779172432054037E8                              0.9990253650359913+2.2651602179999677E-7i
5.526814857144614E8                               0.999025258522293+1.0785817943362707E-7i
6.015395880274857E8                               0.9990251552993602+4.971086957515752E-9i
6.547168402004743E8                               0.9990250556302447-8.346439059766989E-8i
7.125950633568425E8                               0.9990249597522329-1.5869783358200755E-7i
7.755898323389033E8                               0.9990248678700433-2.219164518115653E-7i
8.441534596012994E8                               0.9990247801504467-2.7424840960631615E-7i
9.187782428863358E8                               0.9990246967187462-3.167632945119145E-7i
1.000000000000004E9                               0.9990246176573351-3.504709445855344E-7i
