% Model:              a_2e-5_MW.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 28 2021, 18:16
% Table:              Table 7 - Line Integration 1
% w                                               Normalized effective conductivity
2.0783838185797574                                0.9990023012910323+2.2557133918905152E-7i
2.2621169304690265                                0.999002319462534+2.2054685356586774E-7i
2.462092401494628                                 0.9990023367168533+2.1424986426268118E-7i
2.679746087325692                                 0.9990023528964133+2.0687352791650387E-7i
2.9166407760237067                                0.9990023678914063+1.986266125234096E-7i
3.1744774091091936                                0.9990023816389196+1.8972095972161709E-7i
3.4551072945922217                                0.9990023941184827+1.8036090189311789E-7i
3.760545399658172                                 0.999002405346349+1.7073512557426134E-7i
4.092984818452442                                 0.999002415367772+1.6101112703625068E-7i
4.454812518844989                                 0.9990024242493013+1.513323276477976E-7i
4.848626481239083                                 0.9990024320721976+1.4181710535951092E-7i
5.277254352483543                                 0.9990024389258253+1.3255961844748738E-7i
5.7437737488265865                                0.9990024449029352+1.236316501563345E-7i
6.251534353689718                                 0.9990024500954863+1.1508509075618837E-7i
6.804181968927101                                 0.9990024545919582+1.0695478577635845E-7i
7.405684692262442                                 0.9990024584755502+9.926133077812638E-8i
8.060361408861345                                 0.999002461822913+9.201378347714973E-8i
8.772912801613366                                 0.9990024647035389+8.521205587080773E-8i
9.548455102782302                                 0.9990024671798388+7.884905701304342E-8i
10.39255682936713                                 0.9990024693070645+7.29124561234953E-8i
11.311278765939225                                0.9990024711339461+6.73861959797104E-8i
12.311217482038908                                0.9990024727031355+6.225168269222104E-8i
13.399552696593398                                0.9990024740514082+5.748875220455394E-8i
14.584098829439863                                0.9990024752107861+5.3076427174179804E-8i
15.873361110102103                                0.9990024762088948+4.899347775997824E-8i
17.276596646690383                                0.9990024770693051+4.521886231623258E-8i
18.803880893409165                                0.9990024778122873+4.173203866509213E-8i
20.46617999391992                                 0.9990024784549428+3.85131988719478E-8i
22.275429519995587                                0.9990024790121936+3.5543388573756673E-8i
24.244620170823307                                0.9990024794964235+3.2804644730855715E-8i
26.387891048289347                                0.9990024799184077+3.0280017920874566E-8i
28.720631177978312                                0.9990024802870541+2.795359323159525E-8i
31.25959000482281                                 0.9990024806100878+2.5810495359822243E-8i
34.02299765678071                                 0.999002480893983+2.3836870064497686E-8i
37.03069584005145                                 0.9990024811443005+2.2019842542371476E-8i
40.30428030568055                                 0.999002481365676+2.0347473760456756E-8i
43.867255910485035                                0.999002481562075+1.880872536426054E-8i
47.745205385661315                                0.9990024817368434+1.7393410226286265E-8i
51.96597302486202                                 0.99900248189285+1.6092129882615866E-8i
56.55986461065008                                 0.9990024820324729+1.4896238772877616E-8i
