% Model:              c_0.8e-6_MW.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 25 2021, 11:08
% Table:              Table 8 - sigma_eff
% w                                               Normalized effective conductivity
629986.2978380707                                 0.9990572606542473+1.4198500091262068E-6i
685678.2936641752                                 0.9990572573898526+1.543991416095261E-6i
746293.5686310144                                 0.9990572555940405+1.6816027505762775E-6i
812267.350047972                                  0.9990572558123278+1.8337804353789886E-6i
884073.3401525081                                 0.9990572586876747+2.001698486857067E-6i
962227.1173675155                                 0.9990572649773468+2.1866093642265322E-6i
1047289.8382363617                                0.9990572755721994+2.389843138411785E-6i
1139872.2666160525                                0.9990572915190027+2.612804540878053E-6i
1240639.1590588344                                0.9990573140454055+2.856967305386805E-6i
1350314.0378698776                                0.999057344588766+3.12386484660358E-6i
1469684.3861124474                                0.9990573848284094+3.415076172883858E-6i
1599607.301861491                                 0.9990574367208555+3.7322059611523655E-6i
1741015.6523040226                                0.9990575025390783+4.076856778926369E-6i
1894924.7718738236                                0.9990575849141172+4.450592003004143E-6i
2062439.752514097                                 0.9990576868792562+4.8548867414248065E-6i
2244763.3784132237                                0.9990578119135771+5.291064667321338E-6i
2443204.762186492                                 0.9990579639844251+5.760217605124562E-6i
2659188.744512702                                 0.9990581475833815+6.2631054697659605E-6i
2894266.1247167517                                0.9990583677519088+6.8000334970517215E-6i
3150124.795755334                                 0.9990586300897728+7.370705239145571E-6i
3428601.8635565974                                0.9990589407377449+7.97405011939841E-6i
3731696.8377327556                                0.9990593063231741+8.60802709905651E-6i
4061585.988376988                                 0.9990597338576201+9.269408913220418E-6i
4420637.972028548                                 0.9990602305709275+9.953555770671478E-6i
4811430.839003264                                 0.999060803669521+1.0654193762511781E-5i
5236770.544204666                                 0.9990614600067098+1.1363220155695579E-5i
5699711.094326075                                 0.9990622056589732+1.2070565961191166E-5i
6203576.476104281                                 0.9990630454119895+1.2764153097808736E-5i
6751984.523072522                                 0.9990639821740115+1.342998883062511E-5i
7348872.892180388                                 0.9990650163532163+1.4052438682205659E-5i
7998527.336796724                                 0.9990661452565871+1.4614710150157742E-5i
8705612.479099892                                 0.9990673625868254+1.5099560528967489E-5i
9475205.302806547                                 0.999068658126925+1.549020994883046E-5i
1.0312831606721869E7                              0.999070017699449+1.5771403335635417E-5i
1.1224505680853104E7                              0.9990714234679487+1.5930523410090235E-5i
1.2216773489967931E7                              0.9990728546067683+1.5958626113444848E-5i
1.3296759674662154E7                              0.9990742883099798+1.585125832427783E-5i
1.4472218707411403E7                              0.9990757010495089+1.5608933235098442E-5i
1.5751590570916245E7                              0.9990770699436266+1.5237183666662911E-5i
1.7144061358519755E7                              0.9990783740725013+1.4746177168358144E-5i
1.865962923181746E7                               0.9990795955854105+1.4149947094450762E-5i
2.030917620904739E7                               0.9990807204826632+1.346534963150546E-5i
2.2104546299710285E7                              0.9990817390148024+1.2710889761565787E-5i
2.405863054644067E7                               0.9990826457021914+1.1905560195743336E-5i
2.6185459584742382E7                              0.9990834390328494+1.1067812942654899E-5i
2.850030438518117E7                               0.9990841209264+1.0214743048919678E-5i
3.1019785901381E7                                 0.9990846960643586+9.36151959233907E-6i
3.376199441111347E7                               0.9990851711782364+8.521060213656327E-6i
3.674661940736703E7                               0.9990855543682422+7.703918111164533E-6i
3.99950909720367E7                                0.999085854501176+6.918335893346047E-6i
4.353073364731901E7                               0.9990860807131755+6.170416226227404E-6i
4.737893390963144E7                               0.9990862420249846+5.464363710170946E-6i
5.156732244854974E7                               0.9990863470637737+4.802759840266507E-6i
5.612597255954989E7                               0.9990864038781997+4.1868427865833265E-6i
6.10876160750504E7                                0.9990864198300734+3.6167729313220195E-6i
6.648787838417277E7                               0.9990864015452198+3.0918724273728186E-6i
7.23655342286968E7                                0.9990863549080107+2.610833465540858E-6i
7.876278611187063E7                               0.9990862850859955+2.1718937395720655E-6i
8.572556731909342E7                               0.9990861965737131+1.772980458299885E-6i
9.330387172620398E7                               0.9990860932479234+1.4118258713224984E-6i
1.0155211276345691E8                              0.9990859784275798+1.0860578940199972E-6i
1.1052951411260243E8                              0.99908585493437+7.93269679170368E-7i
1.2030053494233291E8                              0.9990857251516829+5.310718424945752E-7i
1.3093533273536122E8                              0.9990855910792563+2.9713057932569766E-7i
1.425102670303002E8                               0.9990854543834836+8.919451769846533E-8i
1.5510844769528404E8                              0.9990853164419063-9.488713930938816E-8i
1.688203316700366E8                               0.9990851783826348-2.571530935675211E-7i
1.8374437246107325E8                              0.9990850411181994-3.995230288231164E-7i
1.999877270535287E8                               0.9990849053744927-5.237935990281301E-7i
2.1766702531534636E8                              0.9990847717160806-6.316359341595953E-7i
2.3690920741826418E8                              0.9990846405683381-7.245938317279962E-7i
2.5785243528842765E8                              0.9990845122384634-8.040822596086146E-7i
2.806470846309845E8                               0.9990843869357593-8.713865892153242E-7i
3.0545682465154445E8                              0.9990842647919208-9.276632556875928E-7i
3.3245979322709453E8                              0.9990841458817594-9.739427956222292E-7i
3.618498759642758E8                               0.9990840302431073-1.0111360429993087E-6i
3.938380983288489E8                               0.9990839178951401-1.0400438610863965E-6i
4.286541408420934E8                               0.9990838088542711-1.0613701246796848E-6i
4.6654798822344875E8                              0.9990837031456566-1.075737229598117E-6i
5.0779172432054037E8                              0.9990836008105797-1.0837027975971622E-6i
5.526814857144614E8                               0.9990835019089369-1.085776177457571E-6i
6.015395880274857E8                               0.9990834065175558-1.0824333159378644E-6i
6.547168402004743E8                               0.9990833147252838-1.0741288906256986E-6i
7.125950633568425E8                               0.9990832266256855-1.0613050548892787E-6i
7.755898323389033E8                               0.9990831423092411-1.0443966023954973E-6i
8.441534596012994E8                               0.9990830618555494-1.0238328352004654E-6i
9.187782428863358E8                               0.9990829853272973-1.0000367607417147E-6i
1.000000000000004E9                               0.9990829127653751-9.7342242893442E-7i
