% Model:              c_0.2e-6_MW.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 23 2021, 14:31
% Table:              Table 8 - sigma_eff
% w                                               Normalized effective conductivity
6751984.523072522                                 0.9991815011310862-4.511427180948557E-5i
7348872.892180388                                 0.9991782669117892-4.7464356602181084E-5i
7998527.336796724                                 0.9991747267634515-4.967439985764073E-5i
8705612.479099892                                 0.9991708907247079-5.1695644902676026E-5i
9475205.302806547                                 0.9991667793044371-5.347867828344508E-5i
1.0312831606721869E7                              0.9991624241419638-5.4976123533973005E-5i
1.1224505680853104E7                              0.9991578678349008-5.6145659625971004E-5i
1.2216773489967931E7                              0.9991531627883486-5.695306015876321E-5i
1.3296759674662154E7                              0.999148369069839-5.737488458539759E-5i
1.4472218707411403E7                              0.9991435514131785-5.740044840242236E-5i
1.5751590570916245E7                              0.9991387756693259-5.7032776264738435E-5i
1.7144061358519755E7                              0.9991341051116609-5.6288384820996616E-5i
1.865962923181746E7                               0.9991295970331493-5.519592442382779E-5i
2.030917620904739E7                               0.9991253000180059-5.379388490626435E-5i
2.2104546299710285E7                              0.9991212521428763-5.2127698064699684E-5i
2.405863054644067E7                               0.9991174801994304-5.024662227826708E-5i
2.6185459584742382E7                              0.9991139998733788-4.820076995823648E-5i
2.850030438518117E7                               0.9991108166963806-4.603855651540098E-5i
3.1019785901381E7                                 0.999107927525069-4.380473526744524E-5i
3.376199441111347E7                               0.9991053222927962-4.153907419756317E-5i
3.674661940736703E7                               0.999102985813192-3.927563742234407E-5i
3.99950909720367E7                                0.9991008994684908-3.7042578389685175E-5i
4.353073364731901E7                               0.9990990426791292-3.486232239775817E-5i
4.737893390963144E7                               0.9990973941027369-3.275201544099451E-5i
5.156732244854974E7                               0.9990959325554015-3.0724128731654615E-5i
5.612597255954989E7                               0.9990946376751244-2.8787130989664503E-5i
6.10876160750504E7                                0.9990934903627879-2.694616402815285E-5i
6.648787838417277E7                               0.9990924730427458-2.52036788315858E-5i
7.23655342286968E7                                0.9990915697849491-2.3560007403217018E-5i
7.876278611187063E7                               0.9990907663251994-2.2013858856855776E-5i
8.572556731909342E7                               0.999090050015585-2.056273774424851E-5i
9.330387172620398E7                               0.9990894097291242-1.9203288538303804E-5i
1.0155211276345691E8                              0.9990888357389855-1.7931573158912318E-5i
1.1052951411260243E8                              0.9990883195845691-1.674329049477558E-5i
1.2030053494233291E8                              0.9990878539357838-1.5633946500774842E-5i
1.3093533273536122E8                              0.9990874324609426-1.4598983507776162E-5i
1.425102670303002E8                               0.9990870497024752-1.3633876307943601E-5i
1.5510844769528404E8                              0.9990867009634252-1.2734201816502236E-5i
1.688203316700366E8                               0.9990863822049844-1.189568788187069E-5i
1.8374437246107325E8                              0.9990860899552775-1.1114246015605335E-5i
1.999877270535287E8                               0.9990858212290314-1.0385991600358842E-5i
2.1766702531534636E8                              0.9990855734577986-9.707254528947497E-6i
2.3690920741826418E8                              0.9990853444292893-9.07458274705245E-6i
2.5785243528842765E8                              0.9990851322361963-8.484740884869726E-6i
2.806470846309845E8                               0.9990849352326541-7.934705931517027E-6i
3.0545682465154445E8                              0.9990847519971718-7.421661656753445E-6i
3.3245979322709453E8                              0.9990845813005129-6.9429926934349335E-6i
3.618498759642758E8                               0.9990844220765099-6.496278498944615E-6i
3.938380983288489E8                               0.9990842733946397-6.079286537341136E-6i
4.286541408420934E8                               0.9990841344339081-5.689963589196209E-6i
4.6654798822344875E8                              0.9990840044585245-5.326424151076693E-6i
5.0779172432054037E8                              0.9990838827960636-4.986935419449426E-6i
5.526814857144614E8                               0.9990837688204093-4.6698992365642274E-6i
6.015395880274857E8                               0.9990836619398754-4.3738322775408945E-6i
6.547168402004743E8                               0.9990835615915401-4.0973463228838745E-6i
7.125950633568425E8                               0.9990834672411032-3.839130677626375E-6i
7.755898323389033E8                               0.9990833783873576-3.5979384366712914E-6i
8.441534596012994E8                               0.9990832945690621-3.3725776610506906E-6i
9.187782428863358E8                               0.9990832153723778-3.1619076867219104E-6i
1.000000000000004E9                               0.9990831404371475-2.9648399698990925E-6i
