% Model:              b_1e-6_MW.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 23 2021, 14:33
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
0.01                                              0.9990359616029728+1.3832743463386138E-10i
0.01088401916069006                               0.99903596160297+1.5055584486999054E-10i
0.011846187309026836                              0.9990359616030023+1.6386527002026132E-10i
0.01289341296525715                               0.9990359616030217+1.7835127387056723E-10i
0.014033215376054847                              0.9990359616030169+1.941178682393199E-10i
0.01527377850390714                               0.9990359616029991+2.112782596725705E-10i
0.016624009789266127                              0.9990359616030167+2.2995566264408004E-10i
0.018093604107387164                              0.9990359616030109+2.502841837476392E-10i
0.01969311337907423                               0.9990359616029937+2.724097851458218E-10i
0.021434022335148566                              0.9990359616029999+2.9649133205138683E-10i
0.023328830978641572                              0.9990359616030043+3.227017338075999E-10i
0.02539114433680347                               0.9990359616030128+3.512291853652906E-10i
0.027635770147361603                              0.9990359616030258+3.8227851814954235E-10i
0.03007882518043099                               0.9990359616030086+4.1607267131560155E-10i
0.03273785095948577                               0.9990359616030273+4.528542926659487E-10i
0.03563193971228586                               0.9990359616030354+4.928874794696455E-10i
0.03878187145610724                               0.9990359616030248+5.364596767847257E-10i
0.04221026320156901                               0.999035961603004+5.838837396383424E-10i
0.04594173134636476                               0.9990359616030392+6.355001805916082E-10i
0.05000306842491095                               0.9990359616030285+6.916796133369859E-10i
0.054423435483002665                              0.9990359616030304+7.528254156746701E-10i
0.05923457145875806                               0.9990359616030177+8.193766234610854E-10i
0.06447102107323872                               0.9990359616030728+8.918110855301326E-10i
0.07017038286703829                               0.9990359616030813+9.706488921640256E-10i
0.07637357916378024                               0.999035961603102+1.0564561115108534E-9i
0.08312514989890632                               0.9990359616030935+1.1498488526638102E-9i
0.09047357242349298                               0.9990359616031126+1.2514976902865878E-9i
0.09847160957933775                               0.9990359616031487+1.3621324786765735E-9i
0.10717668854455034                               0.9990359616031789+1.4825475920857053E-9i
0.11665131316981968                               0.9990359616031969+1.6136076308072236E-9i
0.1269635127659974                                0.9990359616032962+1.756253625397794E-9i
0.13818733056536328                               0.9990359616033645+1.9115097959183547E-9i
0.15040335536380253                               0.9990359616035448+2.0804909041629345E-9i
0.16369930016117026                               0.9990359616036047+2.2644102611429878E-9i
0.17817063195457308                               0.9990359616037006+2.4645884343840836E-9i
0.193921257206583                                 0.9990359616037501+2.682462731886406E-9i
0.21106426791015548                               0.9990359616039519+2.919597522736124E-9i
0.22972275360711536                               0.9990359616041015+3.177695468597599E-9i
0.25003068519063254                               0.9990359616042929+3.458609745365986E-9i
0.2721338768375309                                0.9990359616046195+3.764357356847529E-9i
0.2961910329772555                                0.9990359616048777+4.097133609809707E-9i
0.32237488781490303                               0.9990359616052095+4.459327876367006E-9i
0.35087344559027134                               0.9990359616056242+4.853540754028285E-9i
0.3818913304781854                                0.9990359616060643+5.282602733812449E-9i
0.4156512558225992                                0.9990359616066581+5.749594521007113E-9i
0.45239562325380556                               0.999035961607393+6.257869156276756E-9i
0.49238826317067413                               0.9990359616081673+6.8110760888313114E-9i
0.5359163290848518                                0.9990359616091466+7.413187372422576E-9i
0.5832923594286206                                0.9990359616102764+8.06852619112495E-9i
0.634856521630522                                 0.9990359616116647+8.781797881009173E-9i
0.6909790545715645                                0.9990359616131228+9.558123725556531E-9i
0.752062926959241                                 0.9990359616149985+1.0403077711106374E-8i
0.8185467307069029                                0.999035961617316+1.132272653401889E-8i
0.8909078300934142                                0.9990359616199161+1.2323673153258467E-8i
0.9696657893145525                                0.9990359616229992+1.3413104185220432E-8i
1.0553861030365241                                0.9990359616267079+1.4598841481698966E-8i
1.1486842567375548                                0.9990359616310978+1.5889398244780394E-8i
1.250230145991456                                 0.999035961636335+1.7294040169428657E-8i
1.3607528864243346                                0.9990359616424904+1.8822851843062174E-8i
1.4810460488806754                                0.9990359616497633+2.0486809171411E-8i
1.6119733573881587                                0.9990359616584302+2.2297858065450596E-8i
1.7544748908334598                                0.999035961668673+2.4269000132080564E-8i
1.9095738328780987                                0.9990359616807705+2.6414385864986063E-8i
2.0783838185797574                                0.9990359616951022+2.874941612500938E-8i
2.2621169304690265                                0.9990359617121596+3.129085247686119E-8i
2.462092401494628                                 0.9990359617323058+3.405693724741649E-8i
2.679746087325692                                 0.9990359617561534+3.7067524177248743E-8i
2.9166407760237067                                0.9990359617844383+4.034422047387905E-8i
3.1744774091091936                                0.9990359618179194+4.3910541391334116E-8i
3.4551072945922217                                0.9990359618575727+4.7792078245936864E-8i
3.760545399658172                                 0.9990359619046063+5.201668122875367E-8i
4.092984818452442                                 0.9990359619602649+5.661465801881086E-8i
4.454812518844989                                 0.9990359620262087+6.161898979153149E-8i
4.848626481239083                                 0.999035962104329+6.706556585600297E-8i
5.277254352483543                                 0.9990359621969135+7.2993438589897E-8i
5.7437737488265865                                0.9990359623065481+7.944510028705437E-8i
6.251534353689718                                 0.999035962436397+8.646678372184731E-8i
6.804181968927101                                 0.999035962590188+9.410878806515839E-8i
7.405684692262442                                 0.9990359627724245+1.0242583263383465E-7i
8.060361408861345                                 0.9990359629882741+1.114774397887484E-7i
8.772912801613366                                 0.9990359632439506+1.21328349909975E-7i
9.548455102782302                                 0.9990359635467421+1.3204896980056905E-7i
10.39255682936713                                 0.9990359639054522+1.437158574090281E-7i
11.311278765939225                                0.999035964330252+1.5641224477703774E-7i
12.311217482038908                                0.9990359648334309+1.702286007322282E-7i
13.399552696593398                                0.9990359654293494+1.8526323635697906E-7i
14.584098829439863                                0.9990359661351459+2.0162295350372988E-7i
15.873361110102103                                0.9990359669709215+2.194237385653046E-7i
17.276596646690383                                0.9990359679606745+2.3879150050126316E-7i
18.803880893409165                                0.9990359691325941+2.5986285517666945E-7i
20.46617999391992                                 0.9990359705202166+2.827859504631661E-7i
22.275429519995587                                0.9990359721629931+3.077213326603473E-7i
24.244620170823307                                0.99903597410769+3.348428460828566E-7i
26.387891048289347                                0.9990359764094656+3.6433855784779925E-7i
28.720631177978312                                0.9990359791335369+3.964116966144664E-7i
31.25959000482281                                 0.9990359823568303+4.312815869046869E-7i
34.02299765678071                                 0.9990359861700164+4.691845574697313E-7i
37.03069584005145                                 0.9990359906800594+5.103747928242456E-7i
40.30428030568055                                 0.9990359960128778+5.551250870997346E-7i
43.867255910485035                                0.9990360023167479+6.037274490204947E-7i
47.745205385661315                                0.9990360097658532+6.564934895055432E-7i
51.96597302486202                                 0.9990360185647547+7.137545066515915E-7i
56.55986461065008                                 0.9990360289534327+7.758611525996384E-7i
61.55986501483514                                 0.9990360412129026+8.431825458126017E-7i
67.0018750350959                                  0.9990360556717038+9.161046381572873E-7i
72.92496916841452                                 0.9990360727134083+9.95027615166581E-7i
79.37167617217558                                 0.9990360927846453+1.080362028644794E-6i
86.38828442740453                                 0.9990361164045923+1.1725233088287079E-6i
94.02517429670142                                 0.9990361441744672+1.2719242051260388E-6i
102.33717986325213                                0.9990361767886518+1.378964636722853E-6i
111.38398264826206                                0.9990362150452832+1.494018338020357E-6i
121.23054013376529                                0.9990362598573197+1.617415637838875E-6i
131.94755216767086                                0.9990363122622588+1.7494216596459181E-6i
143.61196859990804                                0.9990363734301575+1.8902092959426167E-6i
156.30754179458174                                0.9990364446680297+2.0398264064583484E-6i
170.1254279852589                                 0.9990365274186832+2.1981569641209293E-6i
185.1648417912158                                 0.9990366232520559+2.3648763287972982E-6i
