% Model:              b_4e-6_MW.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 25 2021, 11:32
% Table:              Tabelle 1 - sigma_eff ((dflux.u21-dflux.u22)*2*pi/(pi*L^2)/E0/(2*mu*c0))
% w                                               Normalized effective conductivity
10800.52374516254                                 0.9990119813159762+7.284339847649866E-8i
11755.310738783699                                0.9990119812062214+7.674823729181855E-8i
12794.50273207876                                 0.9990119810306249+8.122452443874735E-8i
13925.561288744648                                0.9990119807894122+8.631305063559965E-8i
15156.607589006044                                0.99901198048279+9.205905021863554E-8i
16496.48074098024                                 0.9990119801108899+9.851250723751029E-8i
17954.80124687834                                 0.9990119796737985+1.0572855031384277E-7i
19542.040079740553                                0.9990119791716586+1.1376793195726113E-7i
21269.59386668692                                 0.9990119786046591+1.2269732726368313E-7i
23149.866718511657                                0.9990119779729778+1.3258996528585578E-7i
25196.359293170186                                0.9990119772770609+1.435261235546151E-7i
27423.765732649525                                0.9990119765171627+1.5559366471962546E-7i
29848.079169243334                                0.9990119756940254+1.688887548300139E-7i
32486.706558783815                                0.9990119748085415+1.835165302330255E-7i
35358.59366535183                                 0.9990119738617541+1.995918620856724E-7i
38484.36109487433                                 0.9990119728552528+2.1724018370613347E-7i
41886.4523543528                                  0.9990119717909643+2.365984322477115E-7i
45589.294999810685                                0.9990119706713869+2.57816030903045E-7i
49619.47603002908                                 0.9990119694997338+2.8105593648499257E-7i
54005.93278542374                                 0.9990119682799715+3.064958634766176E-7i
58780.16072274924                                 0.9990119670170515+3.3432953216072397E-7i
63976.439557484366                                0.9990119657172057+3.647680753748783E-7i
69632.0793976389                                  0.9990119643879314+3.980415454662717E-7i
75787.68863625945                                 0.9990119630385379+4.3440056993035703E-7i
82487.46552614598                                 0.9990119616802675+4.741181312982491E-7i
89779.51553033332                                 0.9990119603267643+5.174915401264755E-7i
97716.19672696182                                 0.9990119589945908+5.648445475135141E-7i
106354.49574860134                                0.9990119577035553+6.165296186928014E-7i
115756.43695533059                                0.9990119564777475+6.729304687441472E-7i
125989.52777950285                                0.9990119553457568+7.344647140161597E-7i
137127.24343984036                                0.9990119543420808+8.015868565788878E-7i
149249.55450518322                                0.9990119535076389+8.747914334204323E-7i
162443.50109588687                                0.9990119528917057+9.54616464539634E-7i
176803.81784572086                                0.9990119525526148+1.0416471587122777E-6i
