% Model:              a_5e-6_MW.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 23 2021, 14:32
% Table:              Table 7 - Line Integration 1
% w                                               Normalized effective conductivity
0.01                                              0.9990077203272295+7.01609370763186E-10i
0.01088401916069006                               0.9990077203272641+7.636329649219933E-10i
0.011846187309026836                              0.9990077203273305+8.311395534789728E-10i
0.01289341296525715                               0.9990077203274038+9.046138487045503E-10i
0.014033215376054847                              0.9990077203274733+9.845833990609752E-10i
0.01527377850390714                               0.9990077203275655+1.0716223992430146E-9i
0.016624009789266127                              0.9990077203277016+1.166355800342287E-9i
0.018093604107387164                              0.9990077203277969+1.26946379008415E-9i
0.01969311337907423                               0.9990077203280131+1.3816866959015374E-9i
0.021434022335148566                              0.9990077203281247+1.503830288360391E-9i
0.023328830978641572                              0.9990077203284284+1.6367715625861126E-9i
0.02539114433680347                               0.9990077203286821+1.7814650325397096E-9i
0.027635770147361603                              0.9990077203290111+1.938949606879778E-9i
0.03007882518043099                               0.9990077203293783+2.1103560243634313E-9i
0.03273785095948577                               0.9990077203298166+2.2969149681813496E-9i
0.03563193971228586                               0.9990077203303589+2.499965914111658E-9i
0.03878187145610724                               0.9990077203309529+2.7209667298036113E-9i
0.04221026320156901                               0.9990077203317101+2.961504177381784E-9i
0.04594173134636476                               0.9990077203325922+3.2233052458679126E-9i
0.05000306842491095                               0.9990077203336242+3.5082495597630556E-9i
0.054423435483002665                              0.9990077203348192+3.818382903638086E-9i
0.05923457145875806                               0.9990077203363186+4.155931879978359E-9i
0.06447102107323872                               0.9990077203380762+4.523319845887675E-9i
0.07017038286703829                               0.9990077203400958+4.923184351039419E-9i
0.07637357916378024                               0.9990077203425385+5.358395983376384E-9i
0.08312514989890632                               0.999007720345395+5.8320790964321245E-9i
0.09047357242349298                               0.9990077203488028+6.3476339638462656E-9i
0.09847160957933775                               0.9990077203528119+6.908761341871201E-9i
0.10717668854455034                               0.9990077203576251+7.519488973864203E-9i
0.11665131316981968                               0.9990077203633059+8.184200307098259E-9i
0.1269635127659974                                0.9990077203700475+8.907665852539524E-9i
0.13818733056536328                               0.9990077203780142+9.695077495876802E-9i
0.15040335536380253                               0.9990077203874954+1.0552085365182582E-8i
0.16369930016117026                               0.999007720398645+1.1484838291372734E-8i
0.17817063195457308                               0.9990077204118749+1.2500027572003986E-8i
0.193921257206583                                 0.9990077204275115+1.3604934829501636E-8i
0.21106426791015548                               0.9990077204460142+1.4807483641814516E-8i
0.22972275360711536                               0.999007720468046+1.6116295499811707E-8i
0.25003068519063254                               0.9990077204941892+1.7540751655769193E-8i
0.2721338768375309                                0.9990077205249772+1.9091058654922775E-8i
0.2961910329772555                                0.9990077205615416+2.0778320517996334E-8i
0.32237488781490303                               0.9990077206048973+2.261461684915452E-8i
0.35087344559027134                               0.9990077206561113+2.4613087110392872E-8i
0.3818913304781854                                0.9990077207169406+2.678802201915491E-8i
0.4156512558225992                                0.999007720788851+2.9154962581882498E-8i
0.45239562325380556                               0.9990077208741032+3.173080620798183E-8i
0.49238826317067413                               0.9990077209750872+3.453392250881864E-8i
0.5359163290848518                                0.9990077210946368+3.758427686248108E-8i
0.5832923594286206                                0.999007721236306+4.090356262540121E-8i
0.634856521630522                                 0.9990077214041009+4.451534469021937E-8i
0.6909790545715645                                0.9990077216027793+4.844521052171325E-8i
0.752062926959241                                 0.9990077218380905+5.2720931332478835E-8i
0.8185467307069029                                0.9990077221167225+5.737263393335024E-8i
0.8909078300934142                                0.999007722446687+6.243298010314236E-8i
0.9696657893145525                                0.9990077228374672+6.793735225572665E-8i
1.0553861030365241                                0.9990077233000283+7.392404945044676E-8i
1.1486842567375548                                0.9990077238477009+8.043448143415792E-8i
1.250230145991456                                 0.9990077244959972+8.751336852780485E-8i
1.3607528864243346                                0.9990077252632947+9.520893518986075E-8i
1.4810460488806754                                0.9990077261712293+1.0357308948578305E-7i
1.6119733573881587                                0.9990077272455236+1.1266158846576944E-7i
1.7544748908334598                                0.9990077285163463+1.2253416984829178E-7i
1.9095738328780987                                0.9990077300190792+1.3325464228788086E-7i
2.0783838185797574                                0.9990077317957817+1.448909041088471E-7i
2.2621169304690265                                0.9990077338954453+1.5751488142966253E-7i
2.462092401494628                                 0.9990077363758914+1.7120234132176425E-7i
2.679746087325692                                 0.999007739304613+1.8603254508922018E-7i
2.9166407760237067                                0.9990077427608975+2.020876919097992E-7i
3.1744774091091936                                0.999007746836931+2.19452101416082E-7i
3.4551072945922217                                0.9990077516402063+2.3821102127578785E-7i
3.760545399658172                                 0.9990077572954009+2.584490383442644E-7i
4.092984818452442                                 0.999007763946692+2.802479025224018E-7i
4.454812518844989                                 0.9990077717598705+3.0368371030661644E-7i
4.848626481239083                                 0.9990077809247355+3.2882327620144495E-7i
5.277254352483543                                 0.9990077916571071+3.55719547206121E-7i
5.7437737488265865                                0.9990078042004658+3.844059424515998E-7i
6.251534353689718                                 0.9990078188266454+4.1488949041222805E-7i
6.804181968927101                                 0.9990078358359276+4.471427033425712E-7i
7.405684692262442                                 0.9990078555549052+4.810941933493539E-7i
8.060361408861345                                 0.9990078783328099+5.166182546338358E-7i
8.772912801613366                                 0.9990079045342749+5.535237138088498E-7i
9.548455102782302                                 0.999007934529028+5.915427397493364E-7i
10.39255682936713                                 0.9990079686773315+6.30320574225278E-7i
11.311278765939225                                0.9990080073110678+6.694075782450895E-7i
12.311217482038908                                0.9990080507098114+7.082552339722147E-7i
13.399552696593398                                0.9990080990739199+7.462182000340365E-7i
14.584098829439863                                0.9990081524943772+7.825642844782675E-7i
15.873361110102103                                0.9990082109237501+8.16494192829144E-7i
17.276596646690383                                0.9990082741498667+8.471717012987684E-7i
18.803880893409165                                0.9990083417777369+8.737639269104115E-7i
20.46617999391992                                 0.9990084132231487+8.954894074525024E-7i
22.275429519995587                                0.9990084877212548+9.116698684858845E-7i
24.244620170823307                                0.9990085643524397+9.217800921927952E-7i
26.387891048289347                                0.9990086420835804+9.254894634050927E-7i
28.720631177978312                                0.9990087198229907+9.226893468293292E-7i
31.25959000482281                                 0.9990087964813459+9.135021382535857E-7i
34.02299765678071                                 0.9990088710325656+8.982705515653522E-7i
37.03069584005145                                 0.9990089425674548+8.775289076828836E-7i
40.30428030568055                                 0.999009010334054+8.519606286775526E-7i
43.867255910485035                                0.9990090737617771+8.223480354283121E-7i
47.745205385661315                                0.9990091324689229+7.895207369039106E-7i
51.96597302486202                                 0.9990091862548077+7.543081109865314E-7i
56.55986461065008                                 0.99900923508106+7.174999206662421E-7i
61.55986501483514                                 0.9990092790449301+6.79817035523448E-7i
67.0018750350959                                  0.9990093183498486+6.418926398421128E-7i
72.92496916841452                                 0.9990093532759412+6.042630255836362E-7i
79.37167617217558                                 0.9990093841528183+5.673661485985199E-7i
86.38828442740453                                 0.9990094113365967+5.315460807404473E-7i
94.02517429670142                                 0.9990094351912265+4.970612401068477E-7i
102.33717986325213                                0.9990094560740714+4.640947870047737E-7i
111.38398264826206                                0.9990094743263767+4.3276589403794613E-7i
121.23054013376529                                0.9990094902662362+4.031408164992351E-7i
131.94755216767086                                0.9990095041850039+3.752432750163018E-7i
143.61196859990804                                0.9990095163457623+3.490637168845776E-7i
156.30754179458174                                0.9990095269829983+3.2456732510813396E-7i
170.1254279852589                                 0.9990095363039156+3.0170077766132454E-7i
185.1648417912158                                 0.9990095444899996+2.8039779464840673E-7i
201.53376859417352                                0.999009551698983+2.6058361282944663E-7i
219.34973989050602                                0.9990095580674514+2.421785389840324E-7i
238.7406771860647                                 0.9990095637128872+2.2510067153823946E-7i
259.84581049292524                                0.9990095687360697+2.0926800023084506E-7i
282.81667802300353                                0.999009573223085+1.9459992868750254E-7i
307.81821425650804                                0.9990095772473343+1.8101839766189775E-7i
335.02993419772366                                0.9990095808712485+1.6844863964441543E-7i
364.64722232127525                                0.99900958414776+1.5681967464092877E-7i
396.8827354637166                                 0.9990095871218404+1.4606461923348609E-7i
431.96792973341735                                0.9990095898316179+1.3612080527894151E-7i
470.1547224022139                                 0.9990095923093363+1.269298217374485E-7i
511.717300711461                                  0.9990095945823585+1.1843743877302099E-7i
556.9540905800136                                 0.9990095966738782+1.1059351207805963E-7i
606.1898993497584                                 0.9990095986035009+1.0335181064901673E-7i
659.7782479539546                                 0.9990096003880219+9.666984729292756E-8i
718.1039092537357                                 0.999009602041635+9.05086898237799E-8i
781.585670768409                                  0.9990096035765084+8.483275961002245E-8i
850.679341636417                                  0.9990096050028702+7.960964606393624E-8i
